STATE_UT,DISTRICT,YEAR,MURDER,ATTEMPT_MURDER,CULPABLE_HOMICIDE,RAPE,CUSTODIAL_RAPE,KIDNAPPING_ABDUCTION,DACOITY,ROBBERY,BURGLARY,THEFT,AUTO_THEFT,RIOTS,CRIMINAL_BREACH_TRUST,CHEATING,ARSON,HURT,DOWRY_DEATHS,ASSAULT_WOMEN,INSULT_WOMEN,CRUELTY_WOMEN,IMPORTATION_GIRLS,DEATH_BY_NEGLIGENCE,OTHER_IPC,TOTAL_IPC,WOMEN_CRIME_CORE_TOTAL,VIOLENT_CRIME,PROPERTY_CRIME,ECONOMIC_OFFENCES,PUBLIC_ORDER_CRIME,WOMEN_CRIME_SHARE,VIOLENT_CRIME_SHARE,PROPERTY_CRIME_SHARE,RAPE_SHARE,KIDNAPPING_SHARE,SOURCE_DATASET,RECORD_ID,YEAR_NORMALIZED,WOMEN_VIOLENCE,RAPE_RATE_PROXY,KIDNAPPING_RATE_PROXY,MURDER_SHARE,ROBBERY_SHARE,THEFT_SHARE,BURGLARY_SHARE,SERIOUS_VIOLENT_CRIME,CLUSTER
Uttar Pradesh,Jalaun,2014,36,32,7,12,9,64,1,12,40,117,61,11,20,42,0,22,30,44,0,41,0,118,108,856,127,208,231,62,11,0.1483644859813084,0.24299065420560748,0.26985981308411217,0.014018691588785,0.0747663551401869,DATASET_03_2014,Uttar Pradesh_Jalaun_2014,1.0,106,0.014018691588785047,0.07476635514018691,0.04205607476635514,0.014018691588785047,0.1366822429906542,0.04672897196261682,164,0
Uttar Pradesh,Jaunpur,2014,55,61,29,50,0,133,4,58,96,297,191,107,38,70,0,830,47,62,0,49,0,199,439,2352,208,452,646,108,107,0.08843537414965986,0.1921768707482993,0.27465986394557823,0.0212585034013605,0.056547619047619,DATASET_03_2014,Uttar Pradesh_Jaunpur_2014,1.0,161,0.021258503401360544,0.05654761904761905,0.0233843537414966,0.02465986394557823,0.12627551020408162,0.04081632653061224,390,0
Uttar Pradesh,Jhansi,2014,68,44,28,28,0,112,5,22,44,316,192,65,32,17,5,39,33,85,0,119,0,161,456,1985,265,392,579,49,70,0.13350125944584382,0.19748110831234256,0.2916876574307305,0.0141057934508816,0.0564231738035264,DATASET_03_2014,Uttar Pradesh_Jhansi_2014,1.0,232,0.014105793450881612,0.05642317380352645,0.03425692695214106,0.011083123425692695,0.15919395465994962,0.02216624685138539,307,0
Uttar Pradesh,Kannauj,2014,39,31,23,22,0,100,1,8,24,147,69,10,31,74,5,4,31,98,0,89,0,167,971,2103,240,322,249,105,15,0.11412268188302425,0.15311459819305753,0.11840228245363767,0.0104612458392772,0.0475511174512601,DATASET_03_2014,Uttar Pradesh_Kannauj_2014,1.0,209,0.010461245839277223,0.0475511174512601,0.018544935805991442,0.0038040893961008085,0.06990014265335236,0.011412268188302425,224,0
Uttar Pradesh,Kanpur Dehat,2014,46,28,20,20,0,157,1,24,22,121,58,40,24,68,12,279,35,95,0,144,0,224,608,2111,294,391,226,92,52,0.13927048792041685,0.1852202747513027,0.10705826622453814,0.009474182851729,0.0743723353860729,DATASET_03_2014,Uttar Pradesh_Kanpur Dehat_2014,1.0,259,0.009474182851729039,0.07437233538607295,0.02179062055897679,0.011369019422074847,0.05731880625296068,0.010421601136901942,296,0
Uttar Pradesh,Kanpur Nagar,2014,137,89,33,78,0,442,3,139,250,1536,1136,233,189,546,3,475,73,261,1,594,0,532,2446,8641,1007,1182,3064,735,236,0.11653743779655132,0.13678972341164217,0.3545885892836477,0.0090267330170119,0.0511514870964008,DATASET_03_2014,Uttar Pradesh_Kanpur Nagar_2014,1.0,934,0.00902673301701192,0.05115148709640088,0.015854646452956835,0.016086101145700728,0.17775720402731165,0.028931836592986922,921,0
Uttar Pradesh,Kasganj,2014,20,56,16,19,0,102,0,7,33,192,112,41,20,0,0,308,29,58,0,21,0,75,233,1232,127,278,344,20,41,0.10308441558441558,0.22564935064935066,0.2792207792207792,0.0154220779220779,0.0827922077922077,DATASET_03_2014,Uttar Pradesh_Kasganj_2014,1.0,98,0.015422077922077922,0.08279220779220779,0.016233766233766232,0.005681818181818182,0.15584415584415584,0.026785714285714284,220,0
Uttar Pradesh,Kaushambi,2014,40,11,13,14,10,92,0,13,56,154,82,23,34,74,5,246,27,120,0,86,0,141,756,1945,247,303,305,108,28,0.12699228791773778,0.1557840616966581,0.15681233933161953,0.00719794344473,0.0473007712082262,DATASET_03_2014,Uttar Pradesh_Kaushambi_2014,1.0,230,0.0071979434447300775,0.04730077120822622,0.02056555269922879,0.006683804627249357,0.07917737789203085,0.02879177377892031,183,0
Uttar Pradesh,Khiri,2014,79,100,20,49,0,214,5,33,67,611,423,68,38,118,4,562,51,107,0,135,0,263,1011,3465,342,607,1139,156,72,0.0987012987012987,0.1751803751803752,0.32871572871572874,0.0141414141414141,0.0617604617604617,DATASET_03_2014,Uttar Pradesh_Khiri_2014,1.0,291,0.014141414141414142,0.06176046176046176,0.0227994227994228,0.009523809523809525,0.17633477633477634,0.019336219336219335,500,0
Uttar Pradesh,Kushi Nagar,2014,36,12,29,22,0,141,0,7,40,136,76,119,38,63,6,522,31,53,0,50,0,204,330,1757,156,300,259,101,125,0.0887877063175868,0.1707455890722823,0.14741035856573706,0.012521343198634,0.0802504268639726,DATASET_03_2014,Uttar Pradesh_Kushi Nagar_2014,1.0,125,0.012521343198634035,0.08025042686397268,0.020489470688673878,0.00398406374501992,0.07740466704610131,0.022766078542970972,247,0
Uttar Pradesh,Lalitpur,2014,27,7,9,25,6,34,0,15,12,59,22,26,11,42,0,19,12,38,0,19,0,58,477,962,94,155,108,53,26,0.09771309771309772,0.16112266112266113,0.11226611226611227,0.0259875259875259,0.0353430353430353,DATASET_03_2014,Uttar Pradesh_Lalitpur_2014,1.0,88,0.02598752598752599,0.035343035343035345,0.028066528066528068,0.015592515592515593,0.061330561330561334,0.012474012474012475,117,0
Uttar Pradesh,Lucknow,2014,132,99,28,68,0,377,7,60,623,3192,2086,174,511,923,14,67,52,392,0,1083,0,533,5877,15107,1595,1163,5968,1434,188,0.10558019461176937,0.07698417951942808,0.3950486529423446,0.0045012245978685,0.0249553187264182,DATASET_03_2014,Uttar Pradesh_Lucknow_2014,1.0,1543,0.0045012245978685375,0.024955318726418218,0.008737671278215398,0.00397166876282518,0.2112927781822996,0.041239160654001454,771,0
Uttar Pradesh,Maharajganj,2014,33,6,9,32,0,103,1,14,27,61,41,41,15,52,9,300,26,29,0,68,0,99,297,1162,155,227,144,67,50,0.1333907056798623,0.19535283993115318,0.12392426850258176,0.027538726333907,0.0886402753872633,DATASET_03_2014,Uttar Pradesh_Maharajganj_2014,1.0,129,0.027538726333907058,0.08864027538726334,0.028399311531841654,0.012048192771084338,0.05249569707401033,0.02323580034423408,198,0
Uttar Pradesh,Mahoba,2014,27,29,7,22,0,58,1,18,34,57,27,26,18,30,0,5,14,62,1,22,0,84,223,814,121,224,137,48,26,0.14864864864864866,0.2751842751842752,0.1683046683046683,0.027027027027027,0.0712530712530712,DATASET_03_2014,Uttar Pradesh_Mahoba_2014,1.0,107,0.02702702702702703,0.07125307125307126,0.033169533169533166,0.022113022113022112,0.07002457002457002,0.04176904176904177,162,0
Uttar Pradesh,Mainpuri,2014,57,116,22,23,0,142,4,34,57,476,367,85,38,75,0,342,37,69,0,74,0,248,442,2469,203,467,938,113,85,0.08221952207371405,0.18914540299716484,0.3799108950992305,0.0093155123531794,0.0575131632239773,DATASET_03_2014,Uttar Pradesh_Mainpuri_2014,1.0,166,0.009315512353179425,0.05751316322397732,0.023086269744835967,0.01377075739165654,0.19279060348319157,0.023086269744835967,398,0
Uttar Pradesh,Mathura,2014,86,147,19,73,0,191,10,89,110,1159,846,190,70,267,4,488,48,114,0,267,0,384,881,4779,502,729,2214,337,194,0.10504289600334799,0.15254237288135594,0.4632768361581921,0.0152751621678175,0.0399665201925088,DATASET_03_2014,Uttar Pradesh_Mathura_2014,1.0,454,0.015275162167817534,0.039966520192508896,0.017995396526469972,0.018623142916928227,0.2425193555137058,0.02301736765013601,615,0
Uttar Pradesh,Mau,2014,28,66,18,25,0,88,0,23,67,226,120,93,25,101,8,454,16,51,1,81,0,116,114,1476,174,299,436,126,101,0.11788617886178862,0.20257452574525744,0.2953929539295393,0.0169376693766937,0.059620596205962,DATASET_03_2014,Uttar Pradesh_Mau_2014,1.0,158,0.016937669376693765,0.05962059620596206,0.018970189701897018,0.015582655826558265,0.15311653116531165,0.04539295392953929,248,0
Uttar Pradesh,Meerut,2014,226,308,24,93,1,438,18,341,279,3550,2635,294,109,431,0,47,53,412,0,520,0,348,1897,10073,1078,1860,6823,540,294,0.10701876302988186,0.1846520401072173,0.6773553062642709,0.0092326020053608,0.0434825771865382,DATASET_03_2014,Uttar Pradesh_Meerut_2014,1.0,1026,0.009232602005360866,0.04348257718653827,0.022436215625930706,0.03385287401965651,0.35242728084979646,0.027697806016082595,1448,0
Uttar Pradesh,Mirzapur,2014,25,4,9,19,0,12,0,5,19,45,25,1,22,0,4,178,26,10,0,28,0,66,283,780,83,84,94,22,5,0.1064102564102564,0.1076923076923077,0.12051282051282051,0.0243589743589743,0.0153846153846153,DATASET_03_2014,Uttar Pradesh_Mirzapur_2014,1.0,57,0.02435897435897436,0.015384615384615385,0.03205128205128205,0.00641025641025641,0.057692307692307696,0.02435897435897436,74,0
Uttar Pradesh,Moradabad,2014,90,80,24,89,0,190,13,66,120,788,507,78,59,221,0,97,36,189,1,403,0,209,1124,4026,718,741,1494,280,78,0.17834078489816194,0.184053651266766,0.3710879284649776,0.0221063089915548,0.0471932439145553,DATASET_03_2014,Uttar Pradesh_Moradabad_2014,1.0,682,0.022106308991554892,0.04719324391455539,0.022354694485842028,0.01639344262295082,0.1957277694982613,0.029806259314456036,552,0
Uttar Pradesh,Muzaffarnagar,2014,137,157,29,37,0,242,3,95,36,800,469,136,66,145,8,25,17,148,0,168,0,225,1198,3952,370,848,1403,211,144,0.09362348178137651,0.2145748987854251,0.3550101214574899,0.0093623481781376,0.0612348178137651,DATASET_03_2014,Uttar Pradesh_Muzaffarnagar_2014,1.0,353,0.009362348178137652,0.061234817813765184,0.03466599190283401,0.02403846153846154,0.20242914979757085,0.009109311740890687,700,0
Uttar Pradesh,Pilibhit,2014,54,38,15,69,0,128,4,29,52,200,108,13,42,123,0,4,25,107,0,179,0,133,1452,2916,380,444,393,165,13,0.13031550068587106,0.1522633744855967,0.13477366255144033,0.0236625514403292,0.0438957475994513,DATASET_03_2014,Uttar Pradesh_Pilibhit_2014,1.0,355,0.023662551440329218,0.0438957475994513,0.018518518518518517,0.009945130315500686,0.06858710562414266,0.01783264746227709,337,0
Uttar Pradesh,Pratapgarh,2014,72,136,26,68,6,248,6,53,159,431,262,200,71,185,11,611,21,165,0,184,0,160,1445,4128,438,774,911,256,211,0.10610465116279069,0.1875,0.22068798449612403,0.0164728682170542,0.0600775193798449,DATASET_03_2014,Uttar Pradesh_Pratapgarh_2014,1.0,423,0.016472868217054265,0.060077519379844964,0.01744186046511628,0.012839147286821706,0.10440891472868218,0.038517441860465115,609,0
Uttar Pradesh,Raibareilly,2014,50,44,17,48,0,113,3,15,82,195,93,60,25,67,1,288,27,69,0,38,0,172,774,2053,182,359,388,92,61,0.08865075499269362,0.17486604968339017,0.1889917194349732,0.0233804188991719,0.0550414028251339,DATASET_03_2014,Uttar Pradesh_Raibareilly_2014,1.0,155,0.023380418899171942,0.05504140282513395,0.024354603019970774,0.007306380905991232,0.09498295177788602,0.03994154895275207,290,0
Uttar Pradesh,Rampur,2014,54,77,6,34,0,100,5,25,53,344,149,34,59,122,0,0,18,54,0,121,0,174,449,1950,227,355,576,181,34,0.11641025641025642,0.18205128205128204,0.2953846153846154,0.0174358974358974,0.0512820512820512,DATASET_03_2014,Uttar Pradesh_Rampur_2014,1.0,209,0.017435897435897435,0.05128205128205128,0.027692307692307693,0.01282051282051282,0.1764102564102564,0.02717948717948718,301,0
Uttar Pradesh,Saharanpur,2014,92,91,22,73,2,273,8,110,106,793,459,205,48,214,0,39,28,167,0,194,0,195,1322,4184,462,836,1476,262,205,0.1104206500956023,0.19980879541108987,0.3527724665391969,0.0174474187380497,0.0652485659655831,DATASET_03_2014,Uttar Pradesh_Saharanpur_2014,1.0,436,0.017447418738049714,0.06524856596558318,0.02198852772466539,0.026290630975143402,0.18953154875717018,0.025334608030592735,669,0
