STATE_UT,DISTRICT,YEAR,MURDER,ATTEMPT_MURDER,CULPABLE_HOMICIDE,RAPE,CUSTODIAL_RAPE,KIDNAPPING_ABDUCTION,DACOITY,ROBBERY,BURGLARY,THEFT,AUTO_THEFT,RIOTS,CRIMINAL_BREACH_TRUST,CHEATING,ARSON,HURT,DOWRY_DEATHS,ASSAULT_WOMEN,INSULT_WOMEN,CRUELTY_WOMEN,IMPORTATION_GIRLS,DEATH_BY_NEGLIGENCE,OTHER_IPC,TOTAL_IPC,WOMEN_CRIME_CORE_TOTAL,VIOLENT_CRIME,PROPERTY_CRIME,ECONOMIC_OFFENCES,PUBLIC_ORDER_CRIME,WOMEN_CRIME_SHARE,VIOLENT_CRIME_SHARE,PROPERTY_CRIME_SHARE,RAPE_SHARE,KIDNAPPING_SHARE,SOURCE_DATASET
Rajasthan,Nagaur,2014,69,85,1,102,0,133,2,14,208,472,206,0,2,166,22,18,8,94,0,516,0,327,2707,5743,720,500,902,168,22,0.12537001567125197,0.08706251088281386,0.15706076963259621,0.017760752220094028,0.023158627894828487,DATASET_03_2014
Rajasthan,Pali,2014,52,44,5,107,0,161,2,45,272,420,212,0,10,635,9,54,21,341,0,516,0,310,3307,6373,985,757,951,645,9,0.15455829279774047,0.1187823630943041,0.1492232857367017,0.016789581045033735,0.025262827553742352,DATASET_03_2014
Rajasthan,Praapgarh,2014,39,29,1,202,0,154,0,12,66,133,47,41,2,212,22,66,12,305,0,322,0,77,1223,3124,841,742,258,214,63,0.26920614596670933,0.23751600512163892,0.08258642765685019,0.0646606914212548,0.04929577464788732,DATASET_03_2014
Rajasthan,Rajsamand,2014,17,7,3,48,0,89,1,24,108,206,81,11,3,315,7,63,6,81,0,290,0,177,871,2790,425,270,420,318,18,0.15232974910394265,0.0967741935483871,0.15053763440860216,0.017204301075268817,0.03189964157706093,DATASET_03_2014
Rajasthan,Sawai Madhopur,2014,23,38,0,70,0,114,5,15,47,635,441,0,4,325,8,0,0,96,0,297,0,109,2133,4212,463,361,1143,329,8,0.10992402659069325,0.08570750237416903,0.27136752136752135,0.016619183285849954,0.027065527065527065,DATASET_03_2014
Rajasthan,Sikar,2014,65,36,0,79,0,202,0,17,220,876,404,16,6,1243,40,8,14,60,0,405,0,387,2753,6994,558,459,1517,1249,56,0.07978267086073777,0.06562768086931656,0.21690020017157563,0.011295396053760365,0.028881898770374607,DATASET_03_2014
Rajasthan,Sirohi,2014,41,44,0,51,0,66,2,11,56,126,53,8,6,279,6,134,4,78,1,276,0,194,782,2342,410,293,248,285,14,0.17506404782237403,0.1251067463706234,0.10589239965841162,0.021776259607173356,0.028181041844577284,DATASET_03_2014
Rajasthan,Tonk,2014,30,21,2,52,0,77,0,7,114,371,188,69,7,376,4,192,5,129,3,316,0,242,2554,4663,505,318,680,383,73,0.10829937808277933,0.06819644006004719,0.1458288655372078,0.011151619129315891,0.016512974479948532,DATASET_03_2014
Rajasthan,Udaipur,2014,90,126,2,229,0,378,7,124,367,865,390,107,13,1063,30,118,8,479,3,723,0,449,3238,9868,1442,1435,1753,1076,137,0.14612890149979732,0.14541953790028375,0.17764491284961492,0.02320632346980138,0.03830563437373328,DATASET_03_2014
Sikkim,East,2014,7,7,1,16,0,17,1,12,93,60,19,24,10,26,21,60,0,15,0,4,0,23,110,589,35,76,185,36,45,0.059422750424448216,0.12903225806451613,0.3140916808149406,0.027164685908319185,0.028862478777589132,DATASET_03_2014
Sikkim,North,2014,0,1,0,2,1,0,0,0,4,13,0,1,0,1,2,4,0,1,0,1,0,5,5,52,4,4,17,1,3,0.07692307692307693,0.07692307692307693,0.3269230769230769,0.038461538461538464,0.0,DATASET_03_2014
Sikkim,South,2014,2,3,1,15,0,2,0,1,13,42,3,46,0,4,11,34,0,13,3,0,0,14,62,290,31,37,59,4,57,0.10689655172413794,0.12758620689655173,0.20344827586206896,0.05172413793103448,0.006896551724137931,DATASET_03_2014
Sikkim,West,2014,3,3,0,14,0,1,0,0,2,10,0,10,0,2,6,16,0,5,0,0,0,5,37,127,19,26,12,2,16,0.14960629921259844,0.2047244094488189,0.09448818897637795,0.11023622047244094,0.007874015748031496,DATASET_03_2014
Sikkim,CID,2014,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,2,7,0,0,1,4,0,0.0,0.0,0.14285714285714285,0.0,0.0,DATASET_03_2014
Tamil Nadu,Ariyalur,2014,19,34,0,6,0,16,0,8,21,64,26,30,0,22,12,8,2,23,0,7,0,134,825,1615,38,106,119,22,42,0.023529411764705882,0.06563467492260062,0.07368421052631578,0.0037151702786377707,0.009907120743034056,DATASET_03_2014
Tamil Nadu,Chennai,2014,161,225,0,65,0,36,8,72,368,1520,252,118,6,553,17,90,10,59,157,302,0,1083,3201,16861,593,626,2220,559,135,0.03516991874740526,0.03712709803688986,0.13166478856532826,0.0038550501156515036,0.0021351046794377557,DATASET_03_2014
Tamil Nadu,Coimbatore,2014,43,34,1,7,0,35,5,104,187,361,131,32,3,113,9,14,0,21,0,47,0,659,1623,4996,75,250,788,116,41,0.01501200960768615,0.0500400320256205,0.1577261809447558,0.0014011208967173738,0.00700560448358687,DATASET_03_2014
Tamil Nadu,Coimbatore City,2014,21,43,1,5,0,14,5,123,166,353,113,25,8,177,14,34,0,8,0,63,0,297,1536,4281,76,220,760,185,39,0.017752861480962393,0.05138986218173324,0.17752861480962392,0.00116795141322121,0.003270263957019388,DATASET_03_2014
Tamil Nadu,Cuddalore,2014,50,122,0,14,0,83,0,16,183,476,210,250,0,45,35,40,5,3,0,39,0,532,4388,9442,61,288,885,45,285,0.00646049565769964,0.030502012285532724,0.09373014191908494,0.0014827367083245075,0.008790510485066723,DATASET_03_2014
Tamil Nadu,Dharmapuri,2014,43,50,4,11,0,139,4,31,104,282,143,116,7,51,25,70,2,26,0,32,0,358,1770,4354,71,308,564,58,141,0.016306844281120808,0.0707395498392283,0.12953605879650895,0.0025264124942581535,0.03192466697289848,DATASET_03_2014
Tamil Nadu,Dindigul,2014,61,60,0,15,0,113,5,67,100,210,67,77,23,226,12,14,4,29,0,119,0,465,3066,6250,167,350,449,249,89,0.02672,0.056,0.07184,0.0024,0.01808,DATASET_03_2014
Tamil Nadu,Erode,2014,53,20,2,0,0,30,0,44,113,298,98,27,6,89,10,52,0,19,0,26,0,521,1650,4370,45,168,553,95,37,0.010297482837528604,0.038443935926773455,0.12654462242562928,0.0,0.006864988558352402,DATASET_03_2014
Tamil Nadu,Kanchipuram,2014,66,83,0,16,0,14,4,24,219,466,87,119,6,128,10,58,2,8,1,19,0,796,3593,8066,46,215,800,134,129,0.005702950657079098,0.026655095462434913,0.09918175055789735,0.001983635011157947,0.0017356806347632037,DATASET_03_2014
Tamil Nadu,Kanyakumari,2014,41,108,1,7,0,17,0,75,195,266,60,0,0,144,40,15,2,3,0,56,0,256,1822,4041,68,252,596,144,40,0.016827517941103688,0.062360801781737196,0.14748824548379114,0.0017322444939371442,0.004206879485275922,DATASET_03_2014
Tamil Nadu,Karur,2014,20,20,0,1,0,15,0,16,64,135,37,43,4,35,4,6,1,20,0,9,0,308,826,2241,31,92,252,39,47,0.013833110218652387,0.04105310129406515,0.11244979919678715,0.0004462293618920125,0.006693440428380187,DATASET_03_2014
Tamil Nadu,Krishnagiri,2014,59,55,4,13,0,73,7,53,174,301,84,141,0,74,13,56,4,34,1,29,0,524,2168,5095,81,298,619,74,154,0.01589793915603533,0.05848871442590775,0.12149165848871443,0.0025515210991167814,0.014327772325809618,DATASET_03_2014
Tamil Nadu,Madurai,2014,67,180,4,37,0,200,9,163,324,508,126,210,16,662,31,501,5,79,10,326,0,460,3073,8212,457,739,1130,678,241,0.05565026790063322,0.08999025815879201,0.13760350706283486,0.004505601558694593,0.024354603019970774,DATASET_03_2014
Tamil Nadu,Madurai City,2014,33,51,1,6,0,27,4,118,123,576,389,23,8,247,7,8,1,22,1,69,0,106,1155,3226,99,262,1210,255,30,0.03068815871047737,0.08121512709237445,0.375077495350279,0.0018598884066955983,0.008369497830130192,DATASET_03_2014
Tamil Nadu,Nagapattinam,2014,36,60,0,16,0,40,0,48,87,166,48,73,0,11,19,14,0,14,28,22,0,277,2386,4386,80,214,349,11,92,0.01823985408116735,0.04879160966712266,0.07957136342909257,0.00364797081623347,0.009119927040583675,DATASET_03_2014
Tamil Nadu,Namakkal,2014,35,37,1,0,0,27,0,31,65,130,46,44,5,40,10,39,0,48,3,11,0,420,1380,4003,62,179,272,45,54,0.015488383712215838,0.04471646265301024,0.067949038221334,0.0,0.006744941294029478,DATASET_03_2014
Tamil Nadu,Nilgiris,2014,7,14,0,6,0,5,0,3,38,44,11,11,13,11,7,32,0,12,1,5,0,58,717,1199,24,47,96,24,18,0.020016680567139282,0.03919933277731443,0.08006672226855713,0.0050041701417848205,0.004170141784820684,DATASET_03_2014
Tamil Nadu,Perambalur,2014,15,18,0,7,0,4,1,14,22,62,22,22,1,12,1,18,1,26,0,13,0,161,1049,1770,47,85,121,13,23,0.02655367231638418,0.0480225988700565,0.06836158192090395,0.0039548022598870055,0.0022598870056497176,DATASET_03_2014
Tamil Nadu,Pudukottai,2014,34,38,0,3,0,54,0,18,42,113,35,38,15,28,21,62,2,29,0,44,0,320,1965,3720,78,176,208,43,59,0.020967741935483872,0.047311827956989246,0.05591397849462366,0.0008064516129032258,0.014516129032258065,DATASET_03_2014
Tamil Nadu,Ramnathapuram,2014,45,84,0,8,0,37,5,25,129,141,31,65,12,78,27,30,3,12,0,24,0,272,2192,3819,47,216,331,90,92,0.01230688661953391,0.056559308719560095,0.08667190363969625,0.002094789211835559,0.00968840010473946,DATASET_03_2014
Tamil Nadu,Railway Chennai,2014,3,5,1,1,0,0,0,20,4,343,0,11,0,3,0,4,0,4,0,0,0,2,235,637,5,34,367,3,11,0.007849293563579277,0.05337519623233909,0.576138147566719,0.0015698587127158557,0.0,DATASET_03_2014
Tamil Nadu,Railway Trichy,2014,0,0,0,0,0,0,0,15,5,111,0,5,0,0,0,0,0,0,0,0,0,8,78,229,0,15,131,0,5,0.0,0.06550218340611354,0.5720524017467249,0.0,0.0,DATASET_03_2014
Tamil Nadu,Salem,2014,58,56,4,6,0,48,1,24,78,142,56,91,1,67,30,30,7,46,0,22,0,493,1933,4696,81,243,301,68,121,0.017248722316865417,0.05174616695059625,0.06409710391822827,0.0012776831345826234,0.010221465076660987,DATASET_03_2014
Tamil Nadu,Salem City,2014,36,30,1,5,0,23,2,59,76,261,145,44,9,41,2,1146,1,12,21,33,0,198,2243,4504,72,168,543,50,46,0.015985790408525755,0.037300177619893425,0.1205595026642984,0.0011101243339253996,0.005106571936056839,DATASET_03_2014
Tamil Nadu,Sivagangai,2014,29,60,1,15,0,46,6,86,153,182,42,71,6,129,13,82,3,13,0,51,0,269,1834,3738,82,256,469,135,84,0.021936864633493848,0.06848582129481005,0.1254681647940075,0.0040128410914927765,0.012306046013911182,DATASET_03_2014
Tamil Nadu,Thanjavur,2014,70,110,0,8,0,56,3,68,157,296,58,158,5,60,39,118,0,62,0,31,0,450,2870,6225,101,377,582,65,197,0.016224899598393575,0.06056224899598393,0.09349397590361445,0.001285140562248996,0.008995983935742972,DATASET_03_2014
Tamil Nadu,Theni,2014,47,53,1,8,0,45,2,38,103,207,50,75,2,133,10,26,6,30,0,58,0,214,2511,4554,102,224,400,135,85,0.022397891963109356,0.049187527448397016,0.0878348704435661,0.001756697408871322,0.009881422924901186,DATASET_03_2014
Tamil Nadu,Thirunelveli,2014,108,365,0,36,0,47,2,107,253,289,91,0,5,276,75,58,5,47,0,147,0,413,4701,8490,235,712,742,281,75,0.02767962308598351,0.08386336866902237,0.08739693757361602,0.004240282685512367,0.005535924617196702,DATASET_03_2014
Tamil Nadu,Thirunelveli City,2014,18,106,1,6,0,7,0,73,59,206,107,0,0,63,3,1,0,3,0,19,0,92,658,1623,28,214,445,63,3,0.01725200246457178,0.13185459026494148,0.27418361059765867,0.0036968576709796672,0.004313000616142945,DATASET_03_2014
Tamil Nadu,Thiruvallur,2014,37,46,2,8,0,9,3,25,127,169,32,144,1,74,9,34,4,2,2,15,0,383,1949,4037,31,132,356,75,153,0.007678969531830567,0.0326975476839237,0.08818429526876394,0.0019816695566014365,0.002229378251176616,DATASET_03_2014
Tamil Nadu,Thiruvannamalai,2014,47,99,4,16,0,65,1,7,137,278,111,115,3,64,15,60,6,14,0,35,0,420,1915,4411,71,253,534,67,130,0.016096123328043527,0.057356608478802994,0.12106098390387668,0.003627295397868964,0.014735887553842666,DATASET_03_2014
Tamil Nadu,Thiruvarur,2014,26,38,0,2,0,27,5,36,104,176,48,34,1,34,26,18,1,2,1,7,0,185,2502,4041,13,136,369,35,60,0.0032170254887404106,0.033655035882207376,0.09131403118040089,0.0004949269982677555,0.0066815144766146995,DATASET_03_2014
Tamil Nadu,Thoothugudi,2014,89,143,1,16,0,15,5,65,208,352,126,0,19,100,35,72,0,44,0,73,0,335,2734,5344,133,378,756,119,35,0.024887724550898202,0.07073353293413173,0.14146706586826346,0.0029940119760479044,0.00280688622754491,DATASET_03_2014
Tamil Nadu,Tiruppur,2014,36,24,0,6,0,60,3,61,169,220,70,33,20,80,7,16,3,15,0,33,0,575,1163,4049,57,205,523,100,40,0.014077550012348727,0.05062978513213139,0.12916769572734008,0.0014818473697209187,0.014818473697209187,DATASET_03_2014
Tamil Nadu,Tiruppur City,2014,20,38,1,5,0,24,0,55,110,338,285,22,7,106,3,12,0,7,0,22,0,164,981,2490,34,150,788,113,25,0.013654618473895583,0.060240963855421686,0.3164658634538153,0.002008032128514056,0.00963855421686747,DATASET_03_2014
Tamil Nadu,Trichy,2014,39,32,0,8,0,30,1,34,55,140,33,66,0,57,0,6,2,51,0,48,0,431,2459,4688,109,195,263,57,66,0.023250853242320818,0.04159556313993174,0.05610068259385666,0.0017064846416382253,0.0063993174061433445,DATASET_03_2014
Tamil Nadu,Trichy City,2014,24,9,0,3,0,7,0,24,41,307,66,10,0,102,0,26,0,10,3,27,0,179,1772,3074,43,77,438,102,10,0.01398828887443071,0.025048796356538713,0.1424853610930384,0.0009759271307742355,0.002277163305139883,DATASET_03_2014
Tamil Nadu,Vellore,2014,92,144,7,12,0,97,7,31,317,750,388,11,12,85,20,0,3,44,0,110,0,793,5432,10492,169,434,1493,97,31,0.01610751048417842,0.04136484940907358,0.14229889439573007,0.001143728555089592,0.009245139153640869,DATASET_03_2014
Tamil Nadu,Villupuram,2014,68,152,6,38,0,138,1,30,220,466,242,355,5,147,51,150,7,176,0,81,0,771,4302,9643,302,609,959,152,406,0.03131805454734004,0.06315461993155656,0.09945037851291091,0.0039406823602613295,0.014310899097791143,DATASET_03_2014
Tamil Nadu,Virudhunagar,2014,49,76,1,13,0,23,2,58,166,264,67,75,13,167,13,12,3,25,0,29,0,322,2008,4285,70,247,557,180,88,0.01633605600933489,0.05764294049008168,0.12998833138856475,0.0030338389731621937,0.005367561260210035,DATASET_03_2014
Tamil Nadu,Cyber Cell,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,DATASET_03_2014
Tamil Nadu,Other Units,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,DATASET_03_2014
Telangana,Adilabad,2014,101,79,17,42,0,46,1,7,292,505,136,38,43,223,37,122,16,244,83,384,0,399,2339,6036,769,537,941,266,75,0.12740225314777998,0.0889662027833002,0.15589794565937706,0.006958250497017893,0.007620941020543406,DATASET_03_2014
Telangana,Cyberabad,2014,144,124,12,139,0,165,15,62,1122,4182,1698,51,190,2347,57,363,48,376,271,1329,0,1038,4863,19311,2163,1037,7079,2537,108,0.11200869970483145,0.053699963751229866,0.36657863393920564,0.007197970068872663,0.00854435295945316,DATASET_03_2014
Telangana,Hyderabad City,2014,118,163,6,126,0,374,9,58,754,4266,1396,57,97,2557,20,238,22,393,87,1289,0,441,5584,18940,1917,1247,6483,2654,77,0.1012143611404435,0.06583949313621965,0.3422914466737064,0.006652587117212249,0.019746568109820485,DATASET_03_2014
Telangana,Karimnagar,2014,109,136,14,66,0,106,5,36,377,735,245,87,108,813,38,374,34,373,70,737,0,543,3845,9382,1280,845,1398,921,125,0.13643146450650182,0.09006608399062034,0.14900874014069496,0.007034747388616499,0.011298230654444682,DATASET_03_2014
Telangana,Khammam,2014,76,85,7,102,0,73,1,15,432,746,278,94,40,845,16,100,18,351,133,530,0,482,3566,11022,1134,710,1472,885,110,0.10288513881328253,0.06441662130284885,0.1335510796588641,0.009254218835057159,0.006623117401560515,DATASET_03_2014
Telangana,Mahaboob Nagar,2014,240,87,27,169,0,63,6,23,369,1112,179,105,36,252,65,116,30,242,47,209,0,818,2714,7533,697,857,1689,288,170,0.09252621797424665,0.11376609584494889,0.22421346077260057,0.022434621000929245,0.008363201911589008,DATASET_03_2014
Telangana,Medak,2014,130,84,7,60,0,59,5,20,384,787,246,39,20,312,45,98,34,211,47,346,0,780,2496,6931,698,576,1442,332,84,0.10070696869138653,0.0831048910691098,0.20805078632232002,0.008656759486365604,0.008512480161592844,DATASET_03_2014
Telangana,Nalgonda,2014,114,148,9,126,0,95,6,30,383,722,204,129,65,342,67,304,23,447,174,262,0,732,3884,9254,1032,975,1345,407,196,0.11151934298681651,0.10535984439161444,0.14534255457099632,0.01361573373676248,0.010265830992003459,DATASET_03_2014
Telangana,Nizamabad,2014,122,60,12,36,0,57,5,21,416,712,278,46,26,306,65,128,25,163,145,658,0,560,2529,7053,1027,476,1432,332,111,0.1456117963986956,0.06748901176804196,0.20303416985679854,0.005104210974053594,0.008081667375584857,DATASET_03_2014
Telangana,Ranga Reddy,2014,77,43,5,51,0,35,1,12,106,183,26,2,2,81,36,56,10,83,18,192,0,245,862,2309,354,307,328,83,38,0.15331312256388047,0.13295799047206583,0.14205283672585534,0.02208748375920312,0.015158077089649198,DATASET_03_2014
Telangana,Secunderabad Railway,2014,4,2,0,2,0,1,0,3,1,760,0,0,2,4,0,0,0,5,0,0,0,1,72,860,7,17,764,6,0,0.00813953488372093,0.019767441860465116,0.8883720930232558,0.002325581395348837,0.0011627906976744186,DATASET_03_2014
Telangana,Warangal,2014,47,29,7,41,0,45,4,15,172,302,32,83,5,178,22,126,17,186,20,218,0,275,2163,4407,482,374,525,183,105,0.10937145450419787,0.08486498751985477,0.1191286589516678,0.009303380984796914,0.010211027910142955,DATASET_03_2014
Telangana,Warangal Urban,2014,26,22,0,19,0,33,1,6,141,330,117,35,1,259,14,88,12,114,47,215,0,200,2096,3792,407,221,595,260,49,0.10733122362869198,0.05828059071729958,0.15690928270042195,0.0050105485232067514,0.00870253164556962,DATASET_03_2014
Tripura,Dhalai,2014,20,6,0,34,0,13,0,2,12,11,0,4,3,6,4,91,1,49,0,41,0,16,56,363,125,124,25,9,8,0.3443526170798898,0.3415977961432507,0.06887052341597796,0.09366391184573003,0.03581267217630854,DATASET_03_2014
Tripura,Gomati,2014,15,6,0,32,0,23,0,4,23,53,11,11,2,23,12,347,9,51,0,135,0,17,140,825,227,131,91,25,23,0.27515151515151515,0.15878787878787878,0.1103030303030303,0.03878787878787879,0.027878787878787878,DATASET_03_2014
Tripura,G. R. P.,2014,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,0,2,0,0,0,0,0,9,2,2,2,0,0,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0,0.0,DATASET_03_2014
Tripura,Kowai,2014,10,2,0,15,0,5,0,0,18,30,3,4,7,6,1,166,8,36,0,25,0,17,27,338,84,68,51,13,5,0.2485207100591716,0.20118343195266272,0.15088757396449703,0.04437869822485207,0.014792899408284023,DATASET_03_2014
Tripura,North,2014,10,9,2,26,0,15,1,6,11,33,5,6,9,14,5,270,6,41,0,79,0,12,45,510,152,110,56,23,11,0.2980392156862745,0.21568627450980393,0.10980392156862745,0.050980392156862744,0.029411764705882353,DATASET_03_2014
Tripura,Sipahijala,2014,19,12,1,19,0,15,0,3,28,45,10,16,6,18,12,296,1,76,0,86,0,27,98,725,182,145,86,24,28,0.25103448275862067,0.2,0.11862068965517242,0.02620689655172414,0.020689655172413793,DATASET_03_2014
Tripura,South,2014,17,20,0,20,0,11,0,5,22,22,3,13,5,14,4,354,4,47,0,94,0,22,113,678,165,120,52,19,17,0.24336283185840707,0.17699115044247787,0.07669616519174041,0.029498525073746312,0.016224188790560472,DATASET_03_2014
Tripura,Unakoti,2014,8,9,0,24,0,11,0,4,9,22,8,19,2,9,3,254,1,29,2,50,0,14,24,401,106,85,43,11,22,0.26433915211970077,0.2119700748129676,0.10723192019950124,0.059850374064837904,0.02743142144638404,DATASET_03_2014
Tripura,West,2014,41,15,0,69,0,33,0,19,96,151,67,19,4,55,18,674,3,161,9,192,0,46,165,1650,434,338,333,59,37,0.263030303030303,0.20484848484848484,0.2018181818181818,0.04181818181818182,0.02,DATASET_03_2014
Uttar Pradesh,Agra,2014,178,99,41,77,2,463,10,218,326,3512,2824,413,99,382,10,633,87,281,0,389,0,434,1432,9518,834,1367,6890,481,423,0.08762345030468585,0.1436226097919731,0.7238915738600546,0.008089934860264762,0.04864467325068292,DATASET_03_2014
Uttar Pradesh,Aligarh,2014,179,257,29,112,0,471,17,242,302,2297,1660,436,129,354,25,568,69,307,0,455,0,328,1916,8793,943,1614,4518,483,461,0.10724439895371318,0.18355510064824293,0.5138178096212896,0.012737404753781417,0.05356533606277721,DATASET_03_2014
Uttar Pradesh,Allahabad,2014,132,121,40,109,16,330,9,125,381,2245,1673,129,124,511,1,703,53,309,4,355,0,450,3465,9909,830,1175,4433,635,130,0.0837622363507922,0.11857906953274801,0.4473710767988697,0.011000100918357049,0.03330305782621859,DATASET_03_2014
Uttar Pradesh,Ambedkar Nagar,2014,24,24,10,20,0,59,1,13,22,86,39,37,19,43,0,252,11,16,0,41,0,53,592,1323,88,167,161,62,37,0.06651549508692366,0.12622826908541193,0.12169312169312169,0.015117157974300832,0.044595616024187455,DATASET_03_2014
Uttar Pradesh,Amethi,2014,36,50,14,27,0,115,0,20,51,113,51,43,19,41,0,384,15,78,0,47,0,133,434,1522,167,340,235,60,43,0.10972404730617609,0.2233902759526938,0.15440210249671485,0.017739816031537452,0.07555847568988174,DATASET_03_2014
Uttar Pradesh,Amroha,2014,60,63,9,35,0,120,5,44,50,399,192,44,26,140,0,236,23,81,0,224,0,198,991,2826,363,417,690,166,44,0.12845010615711253,0.1475583864118896,0.24416135881104034,0.012384996461429583,0.04246284501061571,DATASET_03_2014
Uttar Pradesh,Auraiya,2014,34,25,14,21,2,99,3,14,26,165,119,20,28,78,1,14,34,73,0,151,0,175,645,1789,279,283,327,106,21,0.15595304639463387,0.15818893236444942,0.18278367803242035,0.011738401341531582,0.0553381777529346,DATASET_03_2014
Uttar Pradesh,Azamgarh,2014,68,74,28,42,4,183,1,73,143,387,247,203,53,134,0,626,34,102,0,158,0,263,396,2881,336,571,851,187,203,0.1166261714682402,0.19819507115584867,0.29538354737938216,0.014578271433530025,0.0635196112460951,DATASET_03_2014
Uttar Pradesh,Badaun,2014,120,162,33,71,0,164,3,53,50,331,165,9,27,68,2,646,56,148,0,62,0,214,782,2919,337,754,602,95,11,0.11545049674546078,0.2583076396026036,0.20623501199040767,0.024323398424117848,0.05618362452894827,DATASET_03_2014
Uttar Pradesh,Baghpat,2014,83,84,17,35,0,121,3,45,34,332,184,56,23,61,0,18,14,96,0,90,0,93,533,1844,235,484,598,84,56,0.12744034707158353,0.26247288503253796,0.324295010845987,0.01898047722342733,0.06561822125813449,DATASET_03_2014
Uttar Pradesh,Bahraich,2014,53,35,29,68,0,202,0,14,84,258,126,73,39,93,3,338,51,45,0,0,0,131,763,2249,164,446,482,132,76,0.07292129835482436,0.19831036016007114,0.21431747443308136,0.03023566029346376,0.08981769675411294,DATASET_03_2014
Uttar Pradesh,Ballia,2014,36,29,7,21,2,116,0,28,80,287,188,113,30,83,1,376,24,71,2,95,0,121,221,1674,213,308,583,113,114,0.12724014336917563,0.18399044205495818,0.3482676224611708,0.012544802867383513,0.06929510155316607,DATASET_03_2014
Uttar Pradesh,Balrampur,2014,28,13,9,19,1,67,1,4,24,68,33,22,13,27,0,89,13,28,0,2,0,17,130,549,62,169,130,40,22,0.11293260473588343,0.30783242258652094,0.23679417122040072,0.03460837887067395,0.122040072859745,DATASET_03_2014
Uttar Pradesh,Banda,2014,42,59,21,71,0,151,0,25,86,240,119,86,31,65,1,80,39,185,0,96,0,125,352,1948,391,554,470,96,87,0.20071868583162217,0.28439425051334705,0.24127310061601642,0.0364476386036961,0.07751540041067762,DATASET_03_2014
Uttar Pradesh,Barabanki,2014,57,42,11,35,0,65,2,17,29,113,60,3,64,148,0,612,25,51,0,36,0,255,1006,2471,147,280,221,212,3,0.059490084985835696,0.11331444759206799,0.08943747470659652,0.014164305949008499,0.026305139619587213,DATASET_03_2014
Uttar Pradesh,Bareilly,2014,132,192,21,76,0,337,4,80,151,886,509,153,147,462,4,360,74,252,0,139,0,247,2633,6589,541,1094,1630,609,157,0.0821065412050387,0.16603429959022614,0.2473820003035362,0.011534375474275308,0.05114584914251025,DATASET_03_2014
Uttar Pradesh,Basti,2014,31,8,14,15,0,53,2,11,24,85,42,20,21,19,10,172,15,27,0,40,0,105,107,752,97,161,164,40,30,0.12898936170212766,0.21409574468085107,0.21808510638297873,0.0199468085106383,0.07047872340425532,DATASET_03_2014
