MURDER,ATTEMPT_MURDER,CULPABLE_HOMICIDE,RAPE,CUSTODIAL_RAPE,KIDNAPPING_ABDUCTION,DACOITY,ROBBERY,BURGLARY,THEFT,AUTO_THEFT,RIOTS,CRIMINAL_BREACH_TRUST,CHEATING,ARSON,DOWRY_DEATHS,ASSAULT_WOMEN,INSULT_WOMEN,CRUELTY_WOMEN,IMPORTATION_GIRLS,DEATH_BY_NEGLIGENCE,OTHER_IPC,TOTAL_IPC,WOMEN_CRIME_CORE_TOTAL,VIOLENT_CRIME,PROPERTY_CRIME,ECONOMIC_OFFENCES,PUBLIC_ORDER_CRIME,WOMEN_CRIME_SHARE,YEAR,NEXT_YEAR_WOMEN_CRIME_SHARE,TARGET_YEAR,STATE_UT,DISTRICT,REPORTING_UNIT_KEY,TEST_ROW_ID,PREDICTED_WOMEN_CRIME_SHARE,PREDICTED_WOMEN_CRIME_SHARE_CLIPPED,ABSOLUTE_ERROR,STATE_KEY,DISTRICT_KEY,GIS_EXACT_MATCH,GIS_MATCH_TYPE,GIS_MAPPED_STATE_KEY,GIS_MAPPED_DISTRICT_KEY,GIS_MAPPED,PREDICTED_RISK_BAND
6,17,0,5,0,17,0,3,13,81,2,46,2,7,6,0,27,4,2,0,7,142,387,38,75,99,9,52,0.0981912144702842,2013,0.0658682634730539,2014,Jammu & Kashmir,SHOPIAN,JAMMU & KASHMIR||SHOPIAN,770,0.0865255994491762,0.0865255994491762,0.0206573359761223,JAMMU KASHMIR,SHOPIAN,True,EXACT,JAMMU KASHMIR,SHOPIAN,True,HIGH
13,24,1,15,0,34,0,0,71,113,3,43,4,12,5,0,63,3,5,0,0,170,578,86,150,187,16,48,0.1487889273356401,2013,0.1545741324921135,2014,Jammu & Kashmir,SOPORE,JAMMU & KASHMIR||SOPORE,773,0.1248896613684651,0.1248896613684651,0.0296844711236483,JAMMU KASHMIR,SOPORE,False,UNMATCHED,,,False,HIGH
16,38,4,22,0,90,2,30,232,333,206,115,19,97,25,0,266,90,72,0,59,1264,2792,450,468,803,116,140,0.1611747851002865,2013,0.1330438215554678,2014,Jammu & Kashmir,SRINAGAR,JAMMU & KASHMIR||SRINAGAR,776,0.1281012353981852,0.1281012353981852,0.0049425861572826,JAMMU KASHMIR,SRINAGAR,True,EXACT,JAMMU KASHMIR,SRINAGAR,True,HIGH
6,14,0,23,0,14,0,0,43,54,12,10,3,16,2,0,27,11,22,0,4,888,1140,83,84,109,19,12,0.0728070175438596,2013,0.0726015557476231,2014,Jammu & Kashmir,UDHAMPUR,JAMMU & KASHMIR||UDHAMPUR,779,0.0658620821924189,0.0658620821924189,0.0067394735552041,JAMMU KASHMIR,UDHAMPUR,True,EXACT,JAMMU KASHMIR,UDHAMPUR,True,MEDIUM
47,7,0,58,0,78,13,28,159,736,219,139,199,145,0,15,8,0,243,0,0,1759,3634,324,239,1155,344,139,0.089157952669235,2013,0.0852146263910969,2014,Jharkhand,BOKARO,JHARKHAND||BOKARO,782,0.108859636673438,0.108859636673438,0.0236450102823411,JHARKHAND,BOKARO,True,EXACT,JHARKHAND,BOKARO,True,HIGH
121,53,5,77,0,27,5,18,7,186,37,22,11,53,4,0,36,0,55,0,92,164,1061,168,342,253,64,26,0.1583411875589067,2013,0.1016771488469601,2014,Jharkhand,CHAIBASA,JHARKHAND||CHAIBASA,785,0.1549031433192682,0.1549031433192682,0.0532259944723081,JHARKHAND,CHAIBASA,False,UNMATCHED,,,False,HIGH
42,1,1,25,0,29,11,14,30,114,32,53,9,26,6,10,16,0,19,0,95,536,1062,70,139,201,35,59,0.0659133709981167,2013,0.10202492211838,2014,Jharkhand,CHATRA,JHARKHAND||CHATRA,788,0.0798009683271574,0.0798009683271574,0.0222239537912225,JHARKHAND,CHATRA,True,EXACT,JHARKHAND,CHATRA,True,MEDIUM
55,45,0,61,0,67,13,16,102,306,109,257,111,138,5,24,65,0,252,0,85,370,2394,402,322,546,249,262,0.1679197994987468,2013,0.0921739130434782,2014,Jharkhand,DEOGHAR,JHARKHAND||DEOGHAR,791,0.1691004557946571,0.1691004557946571,0.0769265427511789,JHARKHAND,DEOGHAR,True,EXACT,JHARKHAND,DEOGHAR,True,HIGH
68,27,23,65,0,157,35,63,194,947,405,254,109,201,7,37,6,0,89,0,3,2245,4768,197,444,1644,310,261,0.0413171140939597,2013,0.0476770135930208,2014,Jharkhand,DHANBAD,JHARKHAND||DHANBAD,794,0.0731447465018548,0.0731447465018548,0.025467732908834,JHARKHAND,DHANBAD,True,EXACT,JHARKHAND,DHANBAD,True,MEDIUM
79,43,4,41,0,38,8,14,60,226,60,107,12,49,23,10,15,0,73,0,112,605,1817,139,242,368,61,130,0.0764997248211337,2013,0.0741206030150753,2014,Jharkhand,DUMKA,JHARKHAND||DUMKA,799,0.0919927288870299,0.0919927288870299,0.0178721258719546,JHARKHAND,DUMKA,True,EXACT,JHARKHAND,DUMKA,True,HIGH
33,37,8,53,0,31,5,41,42,40,38,164,52,126,60,30,33,0,125,0,58,1028,2688,241,241,166,178,224,0.0896577380952381,2013,0.0538342370255615,2014,Jharkhand,GARHWA,JHARKHAND||GARHWA,802,0.1252398163338612,0.1252398163338612,0.0714055793082997,JHARKHAND,GARHWA,True,EXACT,JHARKHAND,GARHWA,True,HIGH
53,104,0,53,0,84,21,30,86,336,86,326,14,276,5,44,24,0,323,0,122,1965,4378,444,369,559,290,331,0.1014161717679305,2013,0.0896591234603265,2014,Jharkhand,GIRIDIH,JHARKHAND||GIRIDIH,805,0.1220301716197,0.1220301716197,0.0323710481593735,JHARKHAND,GIRIDIH,True,EXACT,JHARKHAND,GIRIDIH,True,HIGH
65,0,0,44,0,58,2,12,31,144,46,38,15,13,4,8,0,0,0,0,0,1366,1800,52,181,235,28,42,0.0288888888888888,2013,0.0549707602339181,2014,Jharkhand,GODDA,JHARKHAND||GODDA,808,0.0624784574321723,0.0624784574321723,0.0075076971982542,JHARKHAND,GODDA,True,EXACT,JHARKHAND,GODDA,True,MEDIUM
183,27,8,59,0,39,1,23,14,86,26,16,3,14,13,1,15,0,17,0,89,123,929,92,355,150,17,29,0.0990312163616792,2013,0.0891666666666666,2014,Jharkhand,GUMLA,JHARKHAND||GUMLA,811,0.1050304660345504,0.1050304660345504,0.0158637993678838,JHARKHAND,GUMLA,True,EXACT,JHARKHAND,GUMLA,True,HIGH
77,28,7,63,0,72,19,26,75,336,134,172,16,94,5,28,35,0,50,0,176,1255,2719,176,327,590,110,177,0.0647296800294225,2013,0.0533070088845014,2014,Jharkhand,HAZARIBAGH,JHARKHAND||HAZARIBAGH,814,0.0909216007760649,0.0909216007760649,0.0376145918915635,JHARKHAND,HAZARIBAGH,True,EXACT,JHARKHAND,HAZARIBAGH,True,HIGH
103,30,8,85,0,86,11,53,153,922,370,108,150,507,4,15,86,5,186,0,8,1278,4727,377,462,1509,657,112,0.0797546012269938,2013,0.0569636135508155,2014,Jharkhand,JAMSHEDPUR,JHARKHAND||JAMSHEDPUR,817,0.0954606714997099,0.0954606714997099,0.0384970579488944,JHARKHAND,JAMSHEDPUR,False,UNMATCHED,,,False,HIGH
20,11,2,32,0,24,2,10,11,110,36,86,15,124,3,8,9,1,150,0,11,598,1255,200,110,169,139,89,0.1593625498007968,2013,0.1337209302325581,2014,Jharkhand,JAMTARA,JHARKHAND||JAMTARA,822,0.1660021868427976,0.1660021868427976,0.0322812566102395,JHARKHAND,JAMTARA,True,EXACT,JHARKHAND,JAMTARA,True,HIGH
90,12,2,9,0,16,0,13,5,34,14,38,1,12,2,0,8,1,8,0,43,53,382,26,150,66,13,40,0.0680628272251308,2013,0.0548926014319809,2014,Jharkhand,KHUNTI,JHARKHAND||KHUNTI,825,0.0916927778565239,0.0916927778565239,0.036800176424543,JHARKHAND,KHUNTI,True,EXACT,JHARKHAND,KHUNTI,True,HIGH
25,59,5,23,0,32,3,7,23,130,38,125,23,151,0,6,17,0,48,0,81,715,1736,94,171,201,174,125,0.054147465437788,2013,0.0520833333333333,2014,Jharkhand,KODERMA,JHARKHAND||KODERMA,828,0.0807621127435369,0.0807621127435369,0.0286787794102036,JHARKHAND,KODERMA,True,EXACT,JHARKHAND,KODERMA,True,MEDIUM
49,21,3,27,0,25,8,8,7,106,12,41,20,10,4,5,19,0,16,0,54,230,698,67,160,141,30,45,0.0959885386819484,2013,0.0582072176949941,2014,Jharkhand,LATEHAR,JHARKHAND||LATEHAR,831,0.103242693762249,0.103242693762249,0.0450354760672549,JHARKHAND,LATEHAR,True,EXACT,JHARKHAND,LATEHAR,True,HIGH
30,0,2,34,0,29,3,6,10,61,26,11,2,36,0,3,2,0,35,0,42,277,584,74,106,106,38,11,0.1267123287671233,2013,0.1380597014925373,2014,Jharkhand,LOHARDAGGA,JHARKHAND||LOHARDAGGA,834,0.1333456400353385,0.1333456400353385,0.0047140614571987,JHARKHAND,LOHARDAGGA,False,UNMATCHED,,,False,HIGH
32,12,2,48,0,34,3,11,11,107,26,114,9,62,3,2,10,0,147,0,56,366,1139,207,152,158,71,117,0.1817383669885864,2013,0.1895113230035756,2014,Jharkhand,PAKUR,JHARKHAND||PAKUR,837,0.1871649575542393,0.1871649575542393,0.0023463654493362,JHARKHAND,PAKUR,True,EXACT,JHARKHAND,PAKUR,True,HIGH
88,64,0,31,0,53,18,44,84,230,67,142,14,107,4,22,18,0,31,0,88,679,2228,102,316,443,121,146,0.0457809694793536,2013,0.0469483568075117,2014,Jharkhand,PALAMU,JHARKHAND||PALAMU,840,0.0706722753709472,0.0706722753709472,0.0237239185634355,JHARKHAND,PALAMU,True,EXACT,JHARKHAND,PALAMU,True,MEDIUM
25,45,4,36,0,40,8,15,21,217,67,47,36,96,0,14,18,9,25,0,113,187,1213,102,191,328,132,47,0.0840890354492992,2013,0.0772849462365591,2014,Jharkhand,RAMGARH,JHARKHAND||RAMGARH,843,0.1020148909127074,0.1020148909127074,0.0247299446761483,JHARKHAND,RAMGARH,True,EXACT,JHARKHAND,RAMGARH,True,HIGH
137,75,15,70,0,68,20,55,119,703,201,105,21,126,19,13,23,2,47,2,245,640,2860,157,463,1098,147,124,0.0548951048951048,2013,0.0568042501021659,2014,Jharkhand,RANCHI,JHARKHAND||RANCHI,846,0.0676636905627547,0.0676636905627547,0.0108594404605888,JHARKHAND,RANCHI,True,EXACT,JHARKHAND,RANCHI,True,MEDIUM
53,17,2,145,0,120,0,6,36,113,38,70,29,115,7,5,13,0,104,0,51,445,1938,267,356,193,144,77,0.1377708978328173,2013,0.1222076215505913,2014,Jharkhand,SAHEBGANJ,JHARKHAND||SAHEBGANJ,849,0.1467816989224617,0.1467816989224617,0.0245740773718704,JHARKHAND,SAHEBGANJ,True,EXACT,JHARKHAND,SAHEBGANJ,True,HIGH
65,30,3,33,0,33,8,19,40,183,58,23,1,71,2,6,24,0,28,0,113,288,1057,91,215,308,72,25,0.086092715231788,2013,0.0830324909747292,2014,Jharkhand,SARAIKELA,JHARKHAND||SARAIKELA,852,0.093987693230561,0.093987693230561,0.0109552022558317,JHARKHAND,SARAIKELA,False,UNMATCHED,,,False,HIGH
73,26,2,29,0,23,6,22,13,57,12,6,10,19,5,0,9,0,13,0,51,100,513,51,190,110,29,11,0.0994152046783625,2013,0.1021377672209026,2014,Jharkhand,SIMDEGA,JHARKHAND||SIMDEGA,855,0.0947048980149121,0.0947048980149121,0.0074328692059904,JHARKHAND,SIMDEGA,True,EXACT,JHARKHAND,SIMDEGA,True,HIGH
52,33,1,30,0,18,9,22,147,197,113,292,4,84,7,3,86,2,46,0,0,1071,2340,167,251,488,88,299,0.0713675213675213,2013,0.0825903331769122,2014,Karnataka,BAGALKOT,KARNATAKA||BAGALKOT,858,0.0906911436929307,0.0906911436929307,0.0081008105160185,KARNATAKA,BAGALKOT,False,UNMATCHED,,,False,HIGH
40,47,7,18,0,34,3,30,107,171,75,207,4,53,15,7,82,9,112,0,13,2058,3963,228,261,386,57,222,0.0575321725965177,2013,0.055850450034618,2014,Karnataka,BIDAR,KARNATAKA||BIDAR,869,0.0798377310769511,0.0798377310769511,0.0239872810423331,KARNATAKA,BIDAR,True,EXACT,KARNATAKA,BIDAR,True,MEDIUM
27,63,4,16,0,17,5,11,54,137,58,141,3,41,3,4,95,0,25,0,0,705,1866,140,238,265,44,144,0.07502679528403,2013,0.0771624144368388,2014,Karnataka,CHAMARAJNAGAR,KARNATAKA||CHAMARAJNAGAR,876,0.0890406145526456,0.0890406145526456,0.0118782001158068,KARNATAKA,CHAMARAJNAGAR,False,UNMATCHED,,,False,HIGH
31,42,1,31,0,28,4,25,130,213,98,193,7,62,17,7,178,0,64,0,4,2150,3970,280,340,470,69,210,0.070528967254408,2013,0.0914343129866867,2014,Karnataka,CHITRADURGA,KARNATAKA||CHITRADURGA,881,0.0809896336253233,0.0809896336253233,0.0104446793613633,KARNATAKA,CHITRADURGA,True,EXACT,KARNATAKA,CHITRADURGA,True,MEDIUM
33,23,2,33,0,31,7,58,180,397,199,352,30,93,3,14,167,5,127,0,12,1626,3843,346,354,841,123,355,0.0900338277387457,2013,0.0960110041265474,2014,Karnataka,DAVANAGERE,KARNATAKA||DAVANAGERE,886,0.0973918783572445,0.0973918783572445,0.0013808742306971,KARNATAKA,DAVANAGERE,False,UNMATCHED,,,False,HIGH
24,25,0,18,0,13,1,12,39,75,39,104,2,27,5,1,40,0,36,0,140,400,1092,95,133,166,29,109,0.0869963369963369,2013,0.0631199278629395,2014,Karnataka,GADAG,KARNATAKA||GADAG,893,0.1016212135542617,0.1016212135542617,0.0385012856913222,KARNATAKA,GADAG,True,EXACT,KARNATAKA,GADAG,True,HIGH
57,92,4,61,0,57,3,52,224,415,227,170,12,114,19,12,182,0,157,0,0,2524,5433,412,508,921,126,189,0.0758328731824038,2013,0.0825935932072558,2014,Karnataka,HASSAN,KARNATAKA||HASSAN,898,0.0872902959714154,0.0872902959714154,0.0046967027641596,KARNATAKA,HASSAN,True,EXACT,KARNATAKA,HASSAN,True,HIGH
16,31,0,18,0,14,5,20,76,145,81,254,12,49,0,1,80,0,55,0,239,890,2157,154,184,327,61,254,0.0713954566527584,2013,0.0867787369377555,2014,Karnataka,HAVERI,KARNATAKA||HAVERI,901,0.0914907618989973,0.0914907618989973,0.0047120249612418,KARNATAKA,HAVERI,True,EXACT,KARNATAKA,HAVERI,True,HIGH
12,31,0,23,0,12,3,15,67,62,30,50,0,29,0,6,13,0,15,0,0,333,822,57,109,177,29,50,0.0693430656934306,2013,0.0733590733590733,2014,Karnataka,K.G.F.,KARNATAKA||KGF,904,0.088480335858067,0.088480335858067,0.0151212624989937,KARNATAKA,K G F,False,UNMATCHED,,,False,HIGH
30,33,1,26,0,23,3,17,107,128,25,48,3,54,2,2,40,2,41,0,3,682,1707,111,173,280,57,50,0.0650263620386643,2013,0.0718201754385964,2014,Karnataka,KODAGU,KARNATAKA||KODAGU,907,0.0792960058131073,0.0792960058131073,0.0074758303745109,KARNATAKA,KODAGU,True,EXACT,KARNATAKA,KODAGU,True,MEDIUM
45,43,0,20,0,10,5,50,99,187,71,251,2,75,8,3,25,0,25,0,14,1086,2275,73,198,412,77,259,0.032087912087912,2013,0.0585009140767824,2014,Karnataka,KOLAR,KARNATAKA||KOLAR,910,0.0534087392991808,0.0534087392991808,0.0050921747776015,KARNATAKA,KOLAR,True,EXACT,KARNATAKA,KOLAR,True,MEDIUM
22,14,0,22,0,14,3,7,49,84,53,138,3,54,0,0,39,0,59,0,0,1018,1732,120,121,196,57,138,0.069284064665127,2013,0.061603823685608,2014,Karnataka,KOPPAL,KARNATAKA||KOPPAL,913,0.098080992041561,0.098080992041561,0.036477168355953,KARNATAKA,KOPPAL,True,EXACT,KARNATAKA,KOPPAL,True,HIGH
50,76,3,31,0,74,9,67,221,559,213,305,12,120,25,19,221,4,160,0,0,2409,5544,435,531,1069,132,330,0.0784632034632034,2013,0.0963081861958266,2014,Karnataka,MANDYA,KARNATAKA||MANDYA,916,0.083842623399734,0.083842623399734,0.0124655627960925,KARNATAKA,MANDYA,True,EXACT,KARNATAKA,MANDYA,True,MEDIUM
47,46,0,43,0,24,8,13,67,156,78,294,8,108,4,3,156,0,162,0,8,1274,3062,364,337,322,116,298,0.1188765512736773,2013,0.1265984654731458,2014,Karnataka,RAICHUR,KARNATAKA||RAICHUR,925,0.1281451776176909,0.1281451776176909,0.0015467121445451,KARNATAKA,RAICHUR,True,EXACT,KARNATAKA,RAICHUR,True,HIGH
51,71,1,21,0,43,19,92,273,507,271,250,10,68,53,11,141,0,57,0,0,2064,4363,230,439,1162,78,303,0.0527160210864084,2013,0.060484819957637,2014,Karnataka,RAMANAGAR,KARNATAKA||RAMANAGAR,930,0.0604564835253016,0.0604564835253016,2.833643233535882e-05,KARNATAKA,RAMANAGAR,False,UNMATCHED,,,False,MEDIUM
44,65,2,43,0,67,10,66,191,340,147,330,14,217,15,5,267,4,300,0,8,2580,5943,619,564,754,231,345,0.1041561500925458,2013,0.1166639086546417,2014,Karnataka,SHIMOGA,KARNATAKA||SHIMOGA,933,0.11077313680631,0.11077313680631,0.0058907718483316,KARNATAKA,SHIMOGA,False,UNMATCHED,,,False,HIGH
20,26,0,22,0,23,7,41,110,120,45,128,6,146,7,2,67,0,78,0,5,1524,2667,169,206,323,152,135,0.0633670791151106,2013,0.0801282051282051,2014,Karnataka,UDUPI,KARNATAKA||UDUPI,938,0.0813665479969374,0.0813665479969374,0.0012383428687323,KARNATAKA,UDUPI,True,EXACT,KARNATAKA,UDUPI,True,MEDIUM
33,31,1,16,0,29,1,8,46,54,29,204,0,30,2,3,123,0,61,0,131,158,1489,203,242,138,30,206,0.1363331094694425,2013,0.15975935828877,2014,Karnataka,YADGIRI,KARNATAKA||YADGIRI,943,0.1565908862317344,0.1565908862317344,0.0031684720570355,KARNATAKA,YADGIRI,False,UNMATCHED,,,False,HIGH
19,34,3,45,0,14,3,39,162,197,68,483,19,274,25,1,293,26,327,0,5,6812,10198,692,450,469,293,508,0.067856442439694,2013,0.0522976524970542,2014,Kerala,ALAPUZHA,KERALA||ALAPUZHA,946,0.0785618711338445,0.0785618711338445,0.0262642186367902,KERALA,ALAPUZHA,False,UNMATCHED,,,False,MEDIUM
7,22,2,40,0,10,5,39,88,307,103,333,35,524,5,0,169,23,130,0,2,11274,13499,362,294,542,559,338,0.0268168012445366,2013,0.0237593632958801,2014,Kerala,ERNAKULAM COMMR.,KERALA||ERNAKULAM COMMR,949,0.0402738538214053,0.0402738538214053,0.0165144905255252,KERALA,ERNAKULAM COMMR,False,UNMATCHED,,,False,LOW
23,38,9,67,0,14,7,65,188,279,90,543,20,283,7,2,238,41,177,0,4,11275,14462,525,461,629,303,550,0.0363020329138431,2013,0.0248204111964329,2014,Kerala,ERNAKULAM RURAL,KERALA||ERNAKULAM RURAL,952,0.0588260744512199,0.0588260744512199,0.034005663254787,KERALA,ERNAKULAM RURAL,False,UNMATCHED,,,False,MEDIUM
21,39,2,67,0,4,5,17,155,152,21,286,21,173,6,0,218,12,146,0,0,2483,5101,443,373,350,194,292,0.0868457165261713,2013,0.0818768996960486,2014,Kerala,IDUKKI,KERALA||IDUKKI,955,0.0898513477851581,0.0898513477851581,0.0079744480891095,KERALA,IDUKKI,True,EXACT,KERALA,IDUKKI,True,HIGH
19,34,4,60,0,22,5,62,205,149,47,763,16,211,101,0,191,11,341,0,2,3420,6899,603,397,468,227,864,0.0874039715900855,2013,0.0926146515783204,2014,Kerala,KANNUR,KERALA||KANNUR,958,0.1078272104301605,0.1078272104301605,0.0152125588518401,KERALA,KANNUR,True,EXACT,KERALA,KANNUR,True,HIGH
18,17,3,81,0,21,3,30,135,170,116,513,11,127,40,2,163,8,232,0,1,2963,5401,486,336,454,138,553,0.0899833364191816,2013,0.0789473684210526,2014,Kerala,KASARGOD,KERALA||KASARGOD,961,0.1049949147616062,0.1049949147616062,0.0260475463405536,KERALA,KASARGOD,False,UNMATCHED,,,False,HIGH
16,36,8,64,0,18,3,66,117,150,55,311,12,158,18,1,198,17,304,0,204,5071,7790,584,409,391,170,329,0.0749679075738125,2013,0.0724715482070002,2014,Kerala,KOLLAM COMMR.,KERALA||KOLLAM COMMR,964,0.0909236013859329,0.0909236013859329,0.0184520531789327,KERALA,KOLLAM COMMR,False,UNMATCHED,,,False,HIGH
19,46,8,92,0,12,2,14,176,186,40,515,7,188,13,2,273,14,254,0,3,4171,7257,635,466,418,195,528,0.0875017224748518,2013,0.0766118836915297,2014,Kerala,KOLLAM RURAL,KERALA||KOLLAM RURAL,967,0.0941945118140894,0.0941945118140894,0.0175826281225597,KERALA,KOLLAM RURAL,False,UNMATCHED,,,False,HIGH
25,33,6,47,0,12,0,35,172,249,67,486,34,237,9,0,251,30,216,0,4,8556,12314,544,409,523,271,495,0.0441773591034594,2013,0.0270133378355563,2014,Kerala,KOTTAYAM,KERALA||KOTTAYAM,970,0.0626605936853097,0.0626605936853097,0.0356472558497534,KERALA,KOTTAYAM,True,EXACT,KERALA,KOTTAYAM,True,MEDIUM
13,14,1,30,0,11,4,43,108,194,107,336,17,150,14,0,110,44,136,0,1,2136,3966,320,226,456,167,350,0.080685829551185,2013,0.0720257234726688,2014,Kerala,KOZHIKODE COMMR.,KERALA||KOZHIKODE COMMR,973,0.0900850879550334,0.0900850879550334,0.0180593644823646,KERALA,KOZHIKODE COMMR,False,UNMATCHED,,,False,HIGH
8,27,2,64,0,19,0,22,137,165,84,896,8,169,62,0,208,15,292,0,2,3086,6132,579,350,408,177,958,0.0944227005870841,2013,0.1094416620293081,2014,Kerala,KOZHIKODE RURAL,KERALA||KOZHIKODE RURAL,976,0.1019954554054665,0.1019954554054665,0.0074462066238416,KERALA,KOZHIKODE RURAL,False,UNMATCHED,,,False,HIGH
25,36,6,99,0,11,3,33,286,267,101,947,16,478,28,0,272,20,651,0,5,13651,17840,1042,485,690,494,975,0.0584080717488789,2013,0.0581491942183086,2014,Kerala,MALAPPURAM,KERALA||MALAPPURAM,979,0.0843001338964428,0.0843001338964428,0.0261509396781342,KERALA,MALAPPURAM,True,EXACT,KERALA,MALAPPURAM,True,MEDIUM
25,33,13,93,0,18,2,43,159,203,57,756,50,281,27,0,161,19,402,0,2,8246,11848,675,388,464,331,783,0.0569716407832545,2013,0.05,2014,Kerala,PALAKKAD,KERALA||PALAKKAD,982,0.0877368547025143,0.0877368547025143,0.0377368547025143,KERALA,PALAKKAD,True,EXACT,KERALA,PALAKKAD,True,HIGH
25,32,2,45,0,4,0,37,162,161,22,423,8,230,20,1,187,1,113,0,0,3300,6002,347,332,382,238,443,0.0578140619793402,2013,0.0412516113910699,2014,Kerala,PATHANAMTHITTA,KERALA||PATHANAMTHITTA,985,0.0711756335410187,0.0711756335410187,0.0299240221499488,KERALA,PATHANAMTHITTA,True,EXACT,KERALA,PATHANAMTHITTA,True,MEDIUM
2,2,0,0,0,1,0,3,2,229,0,4,0,3,0,0,33,12,0,0,0,38,368,45,41,234,3,4,0.1222826086956521,2013,0.1653543307086614,2014,Kerala,RAILWAYS,KERALA||RAILWAYS,988,0.1113328387314227,0.1113328387314227,0.0540214919772386,KERALA,RAILWAYS,False,UNMATCHED,,,False,HIGH
19,8,6,29,0,2,2,21,75,157,27,384,14,353,8,1,85,17,125,0,4,4862,6485,257,172,282,367,392,0.0396299151888974,2013,0.043982895540623,2014,Kerala,THRISSUR COMMR.,KERALA||THRISSUR COMMR,991,0.0593929289978036,0.0593929289978036,0.0154100334571806,KERALA,THRISSUR COMMR,False,UNMATCHED,,,False,MEDIUM
13,29,9,64,0,13,5,39,121,179,36,512,8,349,36,3,258,27,387,0,1,14390,17207,739,430,380,357,548,0.0429476375893531,2013,0.0439429338370532,2014,Kerala,THRISSUR RURAL,KERALA||THRISSUR RURAL,994,0.0619203729645023,0.0619203729645023,0.0179774391274491,KERALA,THRISSUR RURAL,False,UNMATCHED,,,False,MEDIUM
12,19,7,54,0,7,3,73,106,274,83,565,27,246,6,1,299,33,154,0,3,7204,10171,541,474,539,273,571,0.0531904434175597,2013,0.0368682021753039,2014,Kerala,TRIVANDRUM COMMR.,KERALA||TRIVANDRUM COMMR,997,0.0601103254394119,0.0601103254394119,0.023242123264108,KERALA,TRIVANDRUM COMMR,False,UNMATCHED,,,False,MEDIUM
44,90,8,130,0,32,14,87,282,346,105,748,11,293,37,6,641,27,349,0,3,5267,10326,1153,1046,834,304,785,0.1116598876622119,2013,0.0929807052561543,2014,Kerala,TRIVANDRUM RURAL,KERALA||TRIVANDRUM RURAL,1000,0.1101091895583026,0.1101091895583026,0.0171284843021483,KERALA,TRIVANDRUM RURAL,False,UNMATCHED,,,False,HIGH
19,14,5,50,0,7,1,16,93,65,21,238,5,114,17,1,114,7,84,0,3,1423,3068,256,226,196,119,255,0.0834419817470664,2013,0.0977372721558768,2014,Kerala,WAYANADU,KERALA||WAYANADU,1003,0.1015213610180383,0.1015213610180383,0.0037840888621615,KERALA,WAYANADU,False,UNMATCHED,,,False,HIGH
0,0,0,2,0,0,0,0,2,8,0,2,0,1,1,0,1,0,0,0,0,18,40,3,3,10,1,3,0.075,2013,0.0493827160493827,2014,Lakshadweep,LAKSHADWEEP,LAKSHADWEEP||LAKSHADWEEP,1006,0.0712356668310236,0.0712356668310236,0.0218529507816409,LAKSHADWEEP,LAKSHADWEEP,False,UNMATCHED,,,False,MEDIUM
19,17,0,24,0,18,1,7,33,76,46,17,2,14,12,1,41,1,30,0,63,552,1209,97,127,163,16,29,0.0802315963606286,2013,0.0835351089588377,2014,Madhya Pradesh,AGAR,MADHYA PRADESH||AGAR,1007,0.074960830545814,0.074960830545814,0.0085742784130236,MADHYA PRADESH,AGAR,False,UNMATCHED,,,False,MEDIUM
48,31,1,29,0,18,3,8,31,67,41,16,1,4,8,0,14,0,19,0,70,575,1175,62,152,150,5,24,0.0527659574468085,2013,0.0361757105943152,2014,Madhya Pradesh,ALIRAJPUR,MADHYA PRADESH||ALIRAJPUR,1010,0.0655478411913337,0.0655478411913337,0.0293721305970185,MADHYA PRADESH,ALIRAJPUR,True,EXACT,MADHYA PRADESH,ALIRAJPUR,True,MEDIUM
27,22,2,84,0,34,4,21,158,129,56,10,11,13,7,9,115,13,85,0,68,920,1860,306,309,368,24,17,0.164516129032258,2013,0.1170292573143285,2014,Madhya Pradesh,ANUPPUR,MADHYA PRADESH||ANUPPUR,1013,0.1249453426116191,0.1249453426116191,0.0079160852972906,MADHYA PRADESH,ANUPPUR,True,EXACT,MADHYA PRADESH,ANUPPUR,True,HIGH
26,26,0,64,0,28,2,22,75,91,40,17,4,4,6,8,141,6,40,0,73,1053,2534,259,309,230,8,23,0.1022099447513812,2013,0.1016042780748663,2014,Madhya Pradesh,ASHOK NAGAR,MADHYA PRADESH||ASHOK NAGAR,1016,0.0930973734225746,0.0930973734225746,0.0085069046522916,MADHYA PRADESH,ASHOK NAGAR,False,UNMATCHED,,,False,HIGH
50,12,7,99,0,5,2,10,94,100,38,51,15,33,7,6,140,10,92,0,123,1775,2871,347,325,244,48,58,0.1208638105189829,2013,0.1228970630168235,2014,Madhya Pradesh,BALAGHAT,MADHYA PRADESH||BALAGHAT,1019,0.1087080547399439,0.1087080547399439,0.0141890082768795,MADHYA PRADESH,BALAGHAT,True,EXACT,MADHYA PRADESH,BALAGHAT,True,HIGH
32,21,1,51,0,43,1,13,86,170,87,20,0,9,3,7,76,9,17,0,153,1483,2260,160,238,357,9,23,0.0707964601769911,2013,0.064403220161008,2014,Madhya Pradesh,BARWANI,MADHYA PRADESH||BARWANI,1022,0.073879618001422,0.073879618001422,0.009476397840414,MADHYA PRADESH,BARWANI,True,EXACT,MADHYA PRADESH,BARWANI,True,MEDIUM
