STATE/UT,DISTRICT,YEAR,NEXT_YEAR,WOMEN_CRIME_TOTAL,WOMEN_VIOLENCE,RAPE_RATE_PROXY,KIDNAPPING_RATE_PROXY,WOMEN_CRIME_SHARE,VIOLENT_CRIME,SERIOUS_VIOLENT_CRIME,PROPERTY_CRIME,ECONOMIC_OFFENCES,PUBLIC_ORDER_CRIME,VIOLENT_CRIME_SHARE,PROPERTY_CRIME_SHARE,MURDER_SHARE,ROBBERY_SHARE,TOTAL IPC CRIMES,YEAR_NORMALIZED,NEXT_YEAR_WOMEN_CRIME_SHARE
HIMACHAL PRADESH,G.R.P.,2008,2009,0,0,0.0,0.0,0.0,0,0,3,0,0,0.0,0.3333333333333333,0.0,0.0,8,0.6363636363636364,0.0
HIMACHAL PRADESH,HAMIRPUR,2008,2009,81,74,0.0083333333333333,0.0125,0.084375,236,6,138,28,39,0.2458333333333333,0.14375,0.00625,0.0,959,0.6363636363636364,0.087513340448239
HIMACHAL PRADESH,KANGRA,2008,2009,157,144,0.0082933216935835,0.0087298123090353,0.0685290266259275,396,44,376,79,138,0.1728502837189,0.1641204714098647,0.0082933216935835,0.001745962461807,2290,0.6363636363636364,0.060313630880579
HIMACHAL PRADESH,KINNAUR,2008,2009,12,12,0.023391812865497,0.0116959064327485,0.0701754385964912,22,2,37,3,11,0.1286549707602339,0.2163742690058479,0.0058479532163742,0.0058479532163742,170,0.6363636363636364,0.0637254901960784
HIMACHAL PRADESH,KULLU,2008,2009,96,94,0.0145852324521422,0.0173199635369188,0.0875113947128532,114,20,144,19,62,0.1039197812215132,0.1312670920692798,0.0136736554238833,0.0018231540565177,1096,0.6363636363636364,0.079002079002079
HIMACHAL PRADESH,LAHAUL-SPITI,2008,2009,2,2,0.0140845070422535,0.0,0.028169014084507,2,1,5,2,1,0.028169014084507,0.0704225352112676,0.0140845070422535,0.0,70,0.6363636363636364,0.0769230769230769
HIMACHAL PRADESH,MANDI,2008,2009,172,164,0.0149184149184149,0.0065268065268065,0.0801864801864801,227,29,196,43,96,0.1058275058275058,0.0913752913752913,0.0088578088578088,0.0013986013986013,2144,0.6363636363636364,0.06656346749226
HIMACHAL PRADESH,SHIMLA,2008,2009,106,106,0.0113285272914521,0.0102986611740473,0.054582904222451,190,28,368,68,135,0.09783728115345,0.1894953656024716,0.0077239958805355,0.0015447991761071,1941,0.6363636363636364,0.0748299319727891
HIMACHAL PRADESH,SIRMAUR,2008,2009,73,73,0.0112866817155756,0.0158013544018058,0.082392776523702,109,9,138,49,72,0.1230248306997742,0.1557562076749435,0.0079006772009029,0.0,885,0.6363636363636364,0.0978021978021978
HIMACHAL PRADESH,SOLAN,2008,2009,61,59,0.0093023255813953,0.0099667774086378,0.040531561461794,452,25,228,40,76,0.3003322259136212,0.1514950166112957,0.0106312292358804,0.0026578073089701,1504,0.6363636363636364,0.0549707602339181
HIMACHAL PRADESH,UNA,2008,2009,81,77,0.0099728014505893,0.0108794197642792,0.0734360834088848,168,24,153,33,55,0.1523118766999093,0.1387126019945603,0.013599274705349,0.0,1102,0.6363636363636364,0.0783919597989949
JAMMU & KASHMIR,ANANTNAG,2008,2009,167,150,0.0106122448979591,0.0604081632653061,0.1363265306122449,172,23,272,38,164,0.1404081632653061,0.2220408163265306,0.0081632653061224,0.0057142857142857,1224,0.6363636363636364,0.1542324246771879
JAMMU & KASHMIR,AWANTIPORA,2008,2009,59,58,0.0108695652173913,0.0353260869565217,0.1603260869565217,36,6,60,3,31,0.0978260869565217,0.1630434782608695,0.0054347826086956,0.0027173913043478,367,0.6363636363636364,0.0697674418604651
JAMMU & KASHMIR,BANDIPORA,2008,2009,127,120,0.0021367521367521,0.0961538461538461,0.2713675213675213,66,9,98,7,63,0.141025641025641,0.2094017094017094,0.0064102564102564,0.0064102564102564,467,0.6363636363636364,0.2896995708154506
JAMMU & KASHMIR,BARAMULLA,2008,2009,169,157,0.0104166666666666,0.0504807692307692,0.1354166666666666,212,62,278,15,155,0.1698717948717948,0.2227564102564102,0.0144230769230769,0.0032051282051282,1247,0.6363636363636364,0.159392789373814
JAMMU & KASHMIR,BUDGAM,2008,2009,191,162,0.0056939501779359,0.0469750889679715,0.1359430604982206,271,38,274,35,239,0.19288256227758,0.195017793594306,0.0021352313167259,0.0028469750889679,1404,0.6363636363636364,0.164963503649635
JAMMU & KASHMIR,CRIME JAMMU,2008,2009,0,0,0.0,0.0,0.0,2,2,1,22,0,0.0769230769230769,0.0384615384615384,0.0769230769230769,0.0,25,0.6363636363636364,0.0
JAMMU & KASHMIR,CRIME SRINAGAR,2008,2009,0,0,0.0,0.0,0.0,2,2,1,49,0,0.0377358490566037,0.0188679245283018,0.0377358490566037,0.0,52,0.6363636363636364,0.0
JAMMU & KASHMIR,DODA,2008,2009,70,66,0.0337837837837837,0.0405405405405405,0.1182432432432432,104,61,67,11,33,0.1756756756756756,0.1131756756756756,0.0337837837837837,0.0,591,0.6363636363636364,0.1481994459833795
JAMMU & KASHMIR,GANDERBAL,2008,2009,64,63,0.0055710306406685,0.064066852367688,0.1782729805013927,48,9,73,8,37,0.1337047353760445,0.2033426183844011,0.0139275766016713,0.0055710306406685,358,0.6363636363636364,0.1856823266219239
JAMMU & KASHMIR,HANDWARA,2008,2009,81,75,0.0192926045016077,0.0546623794212218,0.2604501607717042,45,28,42,11,22,0.1446945337620578,0.135048231511254,0.0192926045016077,0.0,310,0.6363636363636364,0.1910994764397905
JAMMU & KASHMIR,JAMMU,2008,2009,227,169,0.0067497403946002,0.0132398753894081,0.0589304257528556,381,128,824,88,252,0.0989096573208722,0.2139148494288681,0.0080477673935617,0.0007788161993769,3851,0.6363636363636364,0.0688550840672538
JAMMU & KASHMIR,KARGIL,2008,2009,7,7,0.0092592592592592,0.0092592592592592,0.0648148148148148,10,2,8,4,9,0.0925925925925925,0.074074074074074,0.0,0.0,107,0.6363636363636364,0.0285714285714285
JAMMU & KASHMIR,KATHUA,2008,2009,69,65,0.0141776937618147,0.0179584120982986,0.0652173913043478,130,33,114,14,99,0.1228733459357277,0.107750472589792,0.0132325141776937,0.0,1057,0.6363636363636364,0.0628742514970059
JAMMU & KASHMIR,KISHTWAR,2008,2009,32,31,0.0135593220338983,0.0406779661016949,0.1084745762711864,38,32,46,7,11,0.1288135593220339,0.1559322033898305,0.0338983050847457,0.0,294,0.6363636363636364,0.1407942238267148
JAMMU & KASHMIR,KULGAM,2008,2009,118,114,0.0087260034904013,0.0785340314136125,0.2059336823734729,108,22,115,15,73,0.1884816753926701,0.2006980802792321,0.0104712041884816,0.0122164048865619,572,0.6363636363636364,0.1983356449375866
JAMMU & KASHMIR,KUPWARA,2008,2009,62,60,0.0126903553299492,0.0558375634517766,0.1573604060913705,114,56,46,8,60,0.2893401015228426,0.116751269035533,0.0304568527918781,0.0025380710659898,393,0.6363636363636364,0.1435406698564593
JAMMU & KASHMIR,LEH,2008,2009,16,16,0.0236220472440944,0.0118110236220472,0.0629921259842519,5,4,37,13,1,0.0196850393700787,0.1456692913385826,0.0078740157480314,0.0039370078740157,253,0.6363636363636364,0.0355029585798816
JAMMU & KASHMIR,POONCH,2008,2009,95,89,0.0203045685279187,0.031725888324873,0.1205583756345177,204,44,88,12,112,0.2588832487309644,0.1116751269035533,0.016497461928934,0.0038071065989847,787,0.6363636363636364,0.1054018445322793
JAMMU & KASHMIR,PULWAMA,2008,2009,53,45,0.0047393364928909,0.0710900473933649,0.1255924170616113,147,34,96,9,87,0.3483412322274881,0.2274881516587677,0.0165876777251184,0.0260663507109004,421,0.6363636363636364,0.1428571428571428
JAMMU & KASHMIR,RAILWAYS,2008,2009,1,1,0.0,0.0714285714285714,0.0714285714285714,1,1,11,0,0,0.0714285714285714,0.7857142857142857,0.0,0.0,13,0.6363636363636364,0.0714285714285714
JAMMU & KASHMIR,RAJOURI,2008,2009,135,128,0.0163170163170163,0.0217560217560217,0.1048951048951049,117,42,109,26,73,0.0909090909090909,0.0846930846930846,0.0062160062160062,0.0023310023310023,1286,0.6363636363636364,0.1073492981007431
JAMMU & KASHMIR,RAMBAN,2008,2009,31,27,0.0132547864506627,0.0206185567010309,0.0456553755522827,65,23,65,12,38,0.0957290132547864,0.0957290132547864,0.01620029455081,0.0,678,0.6363636363636364,0.0611940298507462
JAMMU & KASHMIR,REASI,2008,2009,32,28,0.0105708245243128,0.0211416490486257,0.0676532769556025,61,52,56,5,12,0.1289640591966173,0.1183932346723044,0.0338266384778012,0.0021141649048625,472,0.6363636363636364,0.0772200772200772
JAMMU & KASHMIR,SAMBA,2008,2009,23,22,0.0029806259314456,0.0134128166915052,0.0342771982116244,73,33,68,9,43,0.1087928464977645,0.1013412816691505,0.0089418777943368,0.0014903129657228,670,0.6363636363636364,0.0394736842105263
JAMMU & KASHMIR,SHOPIAN,2008,2009,77,72,0.019108280254777,0.0509554140127388,0.2452229299363057,71,35,76,7,39,0.2261146496815286,0.2420382165605095,0.0222929936305732,0.0159235668789808,313,0.6363636363636364,0.2016293279022403
JAMMU & KASHMIR,SRINAGAR,2008,2009,379,275,0.0062745098039215,0.0309803921568627,0.1486274509803921,414,103,594,69,321,0.1623529411764706,0.2329411764705882,0.0050980392156862,0.0035294117647058,2549,0.6363636363636364,0.1499493414387031
JAMMU & KASHMIR,UDHAMPUR,2008,2009,52,41,0.0154028436018957,0.0165876777251184,0.0616113744075829,63,21,96,5,38,0.0746445497630331,0.1137440758293838,0.0118483412322274,0.0011848341232227,843,0.6363636363636364,0.0417124039517014
JHARKHAND,BOKARO,2008,2009,163,161,0.0150037509377344,0.0153788447111777,0.0611402850712678,253,111,777,101,142,0.0948987246811702,0.2914478619654914,0.0285071267816954,0.0101275318829707,2665,0.6363636363636364,0.0605571255551069
JHARKHAND,CHAIBASA,2008,2009,105,105,0.0501193317422434,0.0083532219570405,0.1252983293556085,304,224,173,34,33,0.3627684964200477,0.2064439140811456,0.1515513126491647,0.0190930787589498,837,0.6363636363636364,0.1389913899138991
JHARKHAND,CHATRA,2008,2009,45,45,0.0106692531522793,0.0164888457807953,0.04364694471387,236,115,156,10,126,0.2289039767216295,0.1513094083414161,0.040737148399612,0.026188166828322,1030,0.6363636363636364,0.0640279394644936
JHARKHAND,DEOGHAR,2008,2009,101,84,0.0223577235772357,0.0074525745257452,0.0684281842818428,500,73,304,31,151,0.3387533875338753,0.2059620596205962,0.0311653116531165,0.0149051490514905,1475,0.6363636363636364,0.0969162995594713
JHARKHAND,DHANBAD,2008,2009,273,263,0.0131284916201117,0.0245810055865921,0.0762569832402234,584,184,1067,89,212,0.1631284916201117,0.2980446927374302,0.0201117318435754,0.0164804469273743,3579,0.6363636363636364,0.0654699049630411
JHARKHAND,DHANBAD RLY.,2008,2009,9,9,0.0,0.0042372881355932,0.0381355932203389,30,25,145,1,5,0.1271186440677966,0.614406779661017,0.0550847457627118,0.0508474576271186,235,0.6363636363636364,0.022508038585209
JHARKHAND,DUMKA,2008,2009,176,176,0.0341102899374644,0.0147811256395679,0.1000568504832291,481,111,304,34,113,0.2734508243320068,0.1728254690164866,0.0437748720864127,0.0096645821489482,1758,0.6363636363636364,0.1039473684210526
JHARKHAND,GARHWA,2008,2009,92,92,0.01640625,0.02109375,0.071875,599,158,162,38,158,0.46796875,0.1265625,0.0375,0.0234375,1279,0.6363636363636364,0.0922844175491679
JHARKHAND,GIRIDIH,2008,2009,181,180,0.0170212765957446,0.0184397163120567,0.0641843971631205,721,138,527,36,387,0.2556737588652482,0.1868794326241134,0.0223404255319148,0.0159574468085106,2819,0.6363636363636364,0.0779727095516569
JHARKHAND,GODDA,2008,2009,140,140,0.0139484978540772,0.0219957081545064,0.075107296137339,480,121,236,0,153,0.2575107296137339,0.1266094420600858,0.032725321888412,0.0085836909871244,1863,0.6363636363636364,0.0945836701697655
JHARKHAND,GUMLA,2008,2009,94,94,0.0395421436004162,0.0385015608740894,0.0978147762747138,397,303,201,25,18,0.413111342351717,0.2091571279916753,0.1644120707596253,0.064516129032258,960,0.6363636363636364,0.1024811218985976
JHARKHAND,HAZARIBAGH,2008,2009,286,286,0.0188616810059563,0.0215089344804765,0.0946393117140966,621,189,668,170,342,0.2054930509596294,0.2210456651224354,0.0264725347452018,0.0181998676373262,3021,0.6363636363636364,0.0564315352697095
JHARKHAND,JAMSHEDPUR,2008,2009,188,183,0.0127606598194833,0.011204481792717,0.0585122938064114,389,259,1092,153,55,0.1210706504824151,0.3398692810457516,0.0317460317460317,0.0183629007158418,3212,0.6363636363636364,0.0650723025583982
JHARKHAND,JAMSHEDPUR RLY.,2008,2009,2,2,0.0,0.0,0.0102564102564102,26,14,134,3,2,0.1333333333333333,0.6871794871794872,0.0307692307692307,0.0307692307692307,194,0.6363636363636364,0.0247349823321554
JHARKHAND,JAMTARA,2008,2009,59,59,0.0305343511450381,0.0137404580152671,0.0900763358778626,104,33,110,22,72,0.1587786259541984,0.1679389312977099,0.0381679389312977,0.0061068702290076,654,0.6363636363636364,0.1577777777777777
JHARKHAND,KHUNTI,2008,2009,24,24,0.0254777070063694,0.0414012738853503,0.0764331210191082,129,95,66,1,18,0.410828025477707,0.2101910828025477,0.2006369426751592,0.0509554140127388,313,0.6363636363636364,0.0821114369501466
JHARKHAND,KODERMA,2008,2009,72,72,0.0193704600484261,0.0193704600484261,0.0871670702179176,166,63,149,67,106,0.2009685230024213,0.1803874092009685,0.0278450363196125,0.0108958837772397,825,0.6363636363636364,0.0809716599190283
JHARKHAND,LATEHAR,2008,2009,47,47,0.0203327171903881,0.0258780036968576,0.0868761552680221,115,68,130,11,20,0.2125693160813308,0.2402957486136783,0.0573012939001848,0.0351201478743068,540,0.6363636363636364,0.0713201820940819
JHARKHAND,LOHARDAGGA,2008,2009,45,45,0.0283687943262411,0.0319148936170212,0.0797872340425532,99,46,143,21,57,0.175531914893617,0.2535460992907801,0.0390070921985815,0.0336879432624113,563,0.6363636363636364,0.1057082452431289
JHARKHAND,PAKUR,2008,2009,184,184,0.0664993726474278,0.0225846925972396,0.2308657465495608,324,134,116,17,60,0.4065244667503137,0.1455457967377666,0.0388958594730238,0.0087829360100376,796,0.6363636363636364,0.1613832853025936
JHARKHAND,PALAMU,2008,2009,138,138,0.0141643059490084,0.0269121813031161,0.065155807365439,466,323,329,50,143,0.2200188857412653,0.1553352219074598,0.0481586402266288,0.0193578847969782,2117,0.6363636363636364,0.088935944944415
JHARKHAND,RAMGARH,2008,2009,55,55,0.0102996254681647,0.0187265917602996,0.0514981273408239,309,88,368,43,95,0.2893258426966292,0.3445692883895131,0.0411985018726591,0.0271535580524344,1067,0.6363636363636364,0.0707964601769911
JHARKHAND,RANCHI,2008,2009,329,302,0.0129005409904286,0.0243445692883895,0.0684560965459841,1036,403,1940,176,152,0.2155638784852268,0.4036620890553475,0.0434873075322513,0.0233042030794839,4805,0.6363636363636364,0.0542907180385289
JHARKHAND,SAHEBGANJ,2008,2009,133,133,0.072189349112426,0.0414201183431952,0.157396449704142,237,102,171,18,43,0.2804733727810651,0.2023668639053254,0.0497041420118343,0.0106508875739644,844,0.6363636363636364,0.1431623931623931
JHARKHAND,SARAIKELA,2008,2009,53,53,0.0151515151515151,0.0163170163170163,0.0617715617715617,300,142,256,36,56,0.3496503496503496,0.2983682983682983,0.0687645687645687,0.0279720279720279,857,0.6363636363636364,0.056581986143187
JHARKHAND,SIMDEGA,2008,2009,39,39,0.0686015831134564,0.0316622691292876,0.1029023746701846,127,109,97,6,21,0.3350923482849604,0.2559366754617414,0.1978891820580474,0.050131926121372,378,0.6363636363636364,0.0958466453674121
KARNATAKA,BAGALKOT,2008,2009,150,148,0.0009760858955588,0.0107369448511469,0.0732064421669106,474,77,205,57,178,0.2313323572474377,0.1000488042947779,0.0209858467545143,0.0039043435822352,2048,0.6363636363636364,0.0703894885030502
KARNATAKA,BANGALORE COMMR.,2008,2009,752,751,0.001820326984662,0.0053598516770605,0.0253497387493679,4105,1260,12258,2264,358,0.1383785605932917,0.4132142255182875,0.0085285690207315,0.0236642508006067,29664,0.6363636363636364,0.032055835212007
KARNATAKA,BANGALORE RURAL,2008,2009,159,159,0.0031645569620253,0.0049728752260397,0.0359403254972875,885,205,790,89,209,0.2000452079566003,0.1785714285714285,0.0230560578661844,0.0110759493670886,4423,0.6363636363636364,0.0405929304446978
KARNATAKA,BELGAUM,2008,2009,520,511,0.0041952174521046,0.0082505943224723,0.0727171025031464,1781,272,966,249,487,0.2490560760732764,0.1350860019577681,0.0173402321353656,0.0074115508320514,7150,0.6363636363636364,0.0878895571350464
KARNATAKA,BELLARY,2008,2009,130,130,0.0033690658499234,0.0058192955589586,0.0398162327718223,804,118,436,68,196,0.2462480857580398,0.1335375191424196,0.0140888208269525,0.0073506891271056,3264,0.6363636363636364,0.0573208722741433
KARNATAKA,BIDAR,2008,2009,203,201,0.0020808561236623,0.0068370986920332,0.0603448275862069,1123,89,377,50,150,0.3338287752675386,0.1120689655172413,0.0083234244946492,0.0071343638525564,3363,0.6363636363636364,0.0411682892906815
KARNATAKA,BIJAPUR,2008,2009,261,261,0.0060780550223928,0.0073576455534229,0.083493282149712,1080,175,322,70,333,0.345489443378119,0.1030070377479206,0.0265515035188739,0.0060780550223928,3125,0.6363636363636364,0.0786994834396839
KARNATAKA,CBPURA,2008,2009,92,92,0.0036997885835095,0.0089852008456659,0.0486257928118393,578,97,322,66,172,0.3054968287526427,0.1701902748414376,0.0206131078224101,0.0068710359408033,1891,0.6363636363636364,0.0656747049769112
KARNATAKA,CHAMARAJNAGAR,2008,2009,79,79,0.0026333113890717,0.0046082949308755,0.0520078999341672,575,67,218,24,85,0.3785385121790652,0.1435154707044107,0.0236998025016458,0.0065832784726793,1518,0.6363636363636364,0.0728038507821901
KARNATAKA,CHICKMAGALUR,2008,2009,237,231,0.0054803352675693,0.0074145712443584,0.0764023210831721,1025,99,382,29,159,0.3304319793681495,0.1231463571889103,0.0125725338491295,0.008381689232753,3101,0.6363636363636364,0.0696159122085048
KARNATAKA,CHITRADURGA,2008,2009,175,175,0.0042938931297709,0.0047709923664122,0.0417461832061068,1147,87,433,47,275,0.2736164122137404,0.1032919847328244,0.0100190839694656,0.0069179389312977,4191,0.6363636363636364,0.0594227504244482
KARNATAKA,DAKSHIN KANNADA,2008,2009,133,129,0.0025157232704402,0.0025157232704402,0.0334591194968553,888,114,486,100,285,0.2233962264150943,0.1222641509433962,0.0072955974842767,0.0095597484276729,3974,0.6363636363636364,0.0386819484240687
KARNATAKA,DAVANAGERE,2008,2009,221,216,0.0033222591362126,0.0116279069767441,0.073421926910299,742,61,425,68,213,0.2465116279069767,0.1411960132890365,0.0086378737541528,0.0053156146179402,3009,0.6363636363636364,0.0757668711656441
KARNATAKA,DHARWAD COMMR.,2008,2009,80,79,0.0013043478260869,0.0065217391304347,0.0347826086956521,383,125,661,147,98,0.1665217391304347,0.287391304347826,0.0091304347826086,0.0339130434782608,2299,0.6363636363636364,0.0440960313571778
KARNATAKA,DHARWAD RURAL,2008,2009,49,49,0.0009191176470588,0.0055147058823529,0.0450367647058823,253,54,82,17,73,0.2325367647058823,0.0753676470588235,0.0202205882352941,0.0064338235294117,1087,0.6363636363636364,0.0617670054730258
KARNATAKA,GADAG,2008,2009,109,108,0.0085034013605442,0.0085034013605442,0.0926870748299319,341,52,153,19,113,0.2899659863945578,0.1301020408163265,0.0195578231292517,0.0051020408163265,1175,0.6363636363636364,0.0790616854908775
KARNATAKA,GULBARGA,2008,2009,323,323,0.0044460252534234,0.008358527476436,0.0574426462742308,1993,285,617,88,488,0.3544371332029166,0.1097279032544904,0.0184954650542415,0.0131602347501333,5622,0.6363636363636364,0.0546365914786967
KARNATAKA,HASSAN,2008,2009,209,208,0.0034343434343434,0.0056565656565656,0.0422222222222222,1321,167,657,59,152,0.2668686868686868,0.1327272727272727,0.0145454545454545,0.007070707070707,4949,0.6363636363636364,0.0464709313630176
KARNATAKA,HAVERI,2008,2009,98,98,0.0021523891519586,0.0051657339647008,0.04218682737839,559,65,204,63,218,0.2406371071889797,0.0878174773999139,0.0133448127421437,0.0038743004735256,2322,0.6363636363636364,0.055607476635514
KARNATAKA,K.G.F.,2008,2009,60,60,0.0058823529411764,0.0058823529411764,0.0705882352941176,314,34,134,23,50,0.3694117647058823,0.1576470588235294,0.0152941176470588,0.0117647058823529,849,0.6363636363636364,0.0644028103044496
KARNATAKA,KODAGU,2008,2009,97,96,0.0115540150202195,0.0034662045060658,0.0560369728480647,635,66,226,23,43,0.3668399768919699,0.1305603697284806,0.0127094165222414,0.0051993067590987,1730,0.6363636363636364,0.0569239189928845
