STATE/UT,DISTRICT,YEAR,MURDER,ATTEMPT TO MURDER,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,RAPE,CUSTODIAL RAPE,OTHER RAPE,KIDNAPPING & ABDUCTION,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,KIDNAPPING AND ABDUCTION OF OTHERS,DACOITY,PREPARATION AND ASSEMBLY FOR DACOITY,ROBBERY,BURGLARY,THEFT,AUTO THEFT,OTHER THEFT,RIOTS,CRIMINAL BREACH OF TRUST,CHEATING,COUNTERFIETING,ARSON,HURT/GREVIOUS HURT,DOWRY DEATHS,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,INSULT TO MODESTY OF WOMEN,CRUELTY BY HUSBAND OR HIS RELATIVES,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,CAUSING DEATH BY NEGLIGENCE,OTHER IPC CRIMES,TOTAL IPC CRIMES,RECORD_ID,RECORD_OCCURRENCE,WOMEN_CRIME_TOTAL,WOMEN_VIOLENCE,RAPE_RATE_PROXY,KIDNAPPING_RATE_PROXY,WOMEN_CRIME_SHARE,VIOLENT_CRIME,SERIOUS_VIOLENT_CRIME,PROPERTY_CRIME,THEFT_SHARE,BURGLARY_SHARE,ECONOMIC_OFFENCES,PUBLIC_ORDER_CRIME,VIOLENT_CRIME_SHARE,PROPERTY_CRIME_SHARE,MURDER_SHARE,ROBBERY_SHARE,YEAR_NORMALIZED,TEMPORAL_KEY,NEXT_YEAR_WOMEN_CRIME_TOTAL,NEXT_YEAR_WOMEN_CRIME_SHARE,NEXT_YEAR_TOTAL_IPC_CRIMES,NEXT_YEAR,WOMEN_CRIME_CHANGE,WOMEN_CRIME_CHANGE_PCT,WOMEN_SHARE_CHANGE,TOTAL_IPC_CHANGE
ARUNACHAL PRADESH,CHANGLANG,2001,11,2,0,1,0,1,3,2,1,3,2,4,18,24,0,24,0,4,3,0,1,30,0,3,0,0,0,0,54,163,ARUNACHAL_PRADESH_CHANGLANG_2001_1,1,7,7,0.0060975609756097,0.0182926829268292,0.0426829268292682,47,17,49,0.1463414634146341,0.1097560975609756,7,1,0.2865853658536585,0.298780487804878,0.0670731707317073,0.024390243902439,0.0,"('ARUNACHAL PRADESH', 'CHANGLANG', 2001)",10,0.0552486187845303,180,2002,3,42.857142857142854,0.012565691955262102,17
ARUNACHAL PRADESH,DIBANG VALLEY,2001,3,5,0,2,0,2,4,4,0,2,0,5,18,19,1,18,0,3,0,0,0,27,0,4,0,2,0,0,45,139,ARUNACHAL_PRADESH_DIBANG_VALLEY_2001_1,1,12,12,0.0142857142857142,0.0285714285714285,0.0857142857142857,40,13,44,0.1357142857142857,0.1285714285714285,3,0,0.2857142857142857,0.3142857142857143,0.0214285714285714,0.0357142857142857,0.0,"('ARUNACHAL PRADESH', 'DIBANG VALLEY', 2001)",20,0.1117318435754189,178,2002,8,66.66666666666666,0.026017557861133203,39
ARUNACHAL PRADESH,KAMENG EAST,2001,3,1,0,2,0,2,7,5,2,1,0,6,8,26,0,26,0,1,1,0,1,36,0,5,0,0,0,0,28,126,ARUNACHAL_PRADESH_KAMENG_EAST_2001_1,1,14,14,0.0157480314960629,0.0551181102362204,0.1102362204724409,46,10,41,0.2047244094488189,0.0629921259842519,2,1,0.3622047244094488,0.3228346456692913,0.0236220472440944,0.0472440944881889,0.0,"('ARUNACHAL PRADESH', 'KAMENG EAST', 2001)",11,0.0866141732283464,126,2002,-3,-21.428571428571427,-0.023622047244094502,0
ARUNACHAL PRADESH,KAMENG WEST,2001,4,2,0,0,0,0,2,2,0,1,0,0,6,26,0,26,0,1,4,0,0,27,0,0,0,0,0,0,30,103,ARUNACHAL_PRADESH_KAMENG_WEST_2001_1,1,2,2,0.0,0.0192307692307692,0.0192307692307692,33,6,33,0.25,0.0576923076923076,5,0,0.3173076923076923,0.3173076923076923,0.0384615384615384,0.0,0.0,"('ARUNACHAL PRADESH', 'KAMENG WEST', 2001)",4,0.0470588235294117,84,2002,2,100.0,0.0278280542986425,-19
ARUNACHAL PRADESH,LOHIT,2001,16,6,1,2,0,2,6,6,0,2,0,8,20,31,0,31,3,5,2,0,2,40,0,8,0,0,0,0,38,190,ARUNACHAL_PRADESH_LOHIT_2001_1,1,16,16,0.0104712041884816,0.031413612565445,0.0837696335078534,74,31,61,0.1623036649214659,0.1047120418848167,7,5,0.387434554973822,0.3193717277486911,0.0837696335078534,0.0418848167539267,0.0,"('ARUNACHAL PRADESH', 'LOHIT', 2001)",16,0.0941176470588235,169,2002,0,0.0,0.010348013550970106,-21
ARUNACHAL PRADESH,PAPUM PARE,2001,11,8,0,9,0,9,15,5,10,4,0,29,59,109,29,80,9,12,8,2,1,84,0,6,0,3,0,0,129,498,ARUNACHAL_PRADESH_PAPUM_PARE_2001_1,1,33,33,0.0180360721442885,0.0300601202404809,0.0661322645290581,141,48,201,0.218436873747495,0.1182364729458917,22,10,0.282565130260521,0.4028056112224449,0.0220440881763527,0.0581162324649298,0.0,"('ARUNACHAL PRADESH', 'PAPUM PARE', 2001)",24,0.0625,383,2002,-9,-27.27272727272727,-0.003632264529058099,-115
ARUNACHAL PRADESH,SIANG EAST,2001,7,0,0,5,0,5,11,7,4,4,0,8,25,52,4,48,1,4,4,0,1,58,0,7,0,2,0,0,54,243,ARUNACHAL_PRADESH_SIANG_EAST_2001_1,1,25,25,0.0204918032786885,0.0450819672131147,0.1024590163934426,74,15,89,0.2131147540983606,0.1024590163934426,8,2,0.3032786885245901,0.3647540983606557,0.0286885245901639,0.0327868852459016,0.0,"('ARUNACHAL PRADESH', 'SIANG EAST', 2001)",36,0.1358490566037735,264,2002,11,44.0,0.0333900402103309,21
ARUNACHAL PRADESH,SIANG UPPER,2001,1,1,0,2,0,2,5,5,0,0,0,0,5,9,0,9,1,1,0,0,2,15,0,3,0,0,0,0,11,56,ARUNACHAL_PRADESH_SIANG_UPPER_2001_1,1,10,10,0.0350877192982456,0.087719298245614,0.175438596491228,18,2,14,0.1578947368421052,0.087719298245614,1,3,0.3157894736842105,0.2456140350877192,0.0175438596491228,0.0,0.0,"('ARUNACHAL PRADESH', 'SIANG UPPER', 2001)",3,0.0666666666666666,44,2002,-7,-70.0,-0.10877192982456141,-12
ARUNACHAL PRADESH,SIANG WEST,2001,5,14,0,4,0,4,17,10,7,1,0,10,34,72,1,71,2,5,5,0,3,71,0,25,2,2,0,0,89,361,ARUNACHAL_PRADESH_SIANG_WEST_2001_1,1,50,48,0.011049723756906,0.0469613259668508,0.1381215469613259,102,29,117,0.1988950276243093,0.0939226519337016,10,5,0.281767955801105,0.3232044198895027,0.0138121546961325,0.0276243093922651,0.0,"('ARUNACHAL PRADESH', 'SIANG WEST', 2001)",31,0.0933734939759036,331,2002,-19,-38.0,-0.044748052985422296,-30
ARUNACHAL PRADESH,SUBANSIRI LOWER,2001,8,10,1,2,0,2,6,5,1,1,0,7,17,25,0,25,5,3,2,0,2,11,0,4,0,0,0,0,44,148,ARUNACHAL_PRADESH_SUBANSIRI_LOWER_2001_1,1,12,12,0.0134228187919463,0.0402684563758389,0.0805369127516778,42,26,50,0.1677852348993288,0.1140939597315436,5,7,0.2818791946308724,0.3355704697986577,0.0536912751677852,0.046979865771812,0.0,"('ARUNACHAL PRADESH', 'SUBANSIRI LOWER', 2001)",9,0.0588235294117647,152,2002,-3,-25.0,-0.021713383339913107,4
ARUNACHAL PRADESH,SUBANSIRI UPPER,2001,4,0,0,2,0,2,1,1,0,3,0,5,17,20,0,20,2,2,0,0,0,34,0,8,0,2,0,0,40,140,ARUNACHAL_PRADESH_SUBANSIRI_UPPER_2001_1,1,13,13,0.0141843971631205,0.0070921985815602,0.0921985815602836,45,9,45,0.1418439716312056,0.1205673758865248,2,2,0.3191489361702128,0.3191489361702128,0.0283687943262411,0.0354609929078014,0.0,"('ARUNACHAL PRADESH', 'SUBANSIRI UPPER', 2001)",7,0.0526315789473684,132,2002,-6,-46.15384615384615,-0.0395670026129152,-8
ARUNACHAL PRADESH,TAWANG,2001,2,0,0,1,0,1,0,0,0,0,0,0,3,13,1,12,0,0,1,0,0,3,0,5,1,0,0,0,19,48,ARUNACHAL_PRADESH_TAWANG_2001_1,1,7,6,0.0204081632653061,0.0,0.1428571428571428,5,2,16,0.2653061224489796,0.0612244897959183,1,0,0.1020408163265306,0.3265306122448979,0.0408163265306122,0.0,0.0,"('ARUNACHAL PRADESH', 'TAWANG', 2001)",3,0.0666666666666666,44,2002,-4,-57.14285714285714,-0.0761904761904762,-4
ARUNACHAL PRADESH,TIRAP,2001,8,4,1,1,0,1,6,3,3,0,0,2,18,17,0,17,1,0,0,2,0,30,0,0,0,0,0,0,37,127,ARUNACHAL_PRADESH_TIRAP_2001_1,1,7,7,0.0078125,0.046875,0.0546875,46,15,37,0.1328125,0.140625,2,1,0.359375,0.2890625,0.0625,0.015625,0.0,"('ARUNACHAL PRADESH', 'TIRAP', 2001)",4,0.028169014084507,141,2002,-3,-42.857142857142854,-0.026518485915493,14
ASSAM,BARPETA,2001,64,5,0,28,0,28,105,88,17,43,1,45,93,187,2,185,196,26,29,1,38,266,10,29,0,95,0,87,430,1778,ASSAM_BARPETA_2001_1,1,267,267,0.0157391793142214,0.0590219224283305,0.1500843170320404,576,114,368,0.1051152332771219,0.0522765598650927,56,234,0.3237774030354131,0.206857785272625,0.0359752670039347,0.0252951096121416,0.0,"('ASSAM', 'BARPETA', 2001)",243,0.1590314136125654,1527,2002,-24,-8.98876404494382,0.008947096580525005,-251
ASSAM,BONGAIGAON,2001,45,22,0,20,0,20,36,21,15,13,0,25,87,92,0,92,87,4,13,0,12,67,1,22,0,26,0,50,188,810,ASSAM_BONGAIGAON_2001_1,1,105,105,0.0246609124537607,0.0443896424167694,0.1294697903822441,246,92,217,0.1134401972872996,0.1072749691738594,17,99,0.3033292231812577,0.2675709001233046,0.0554870530209617,0.0308261405672009,0.0,"('ASSAM', 'BONGAIGAON', 2001)",109,0.1330891330891331,818,2002,4,3.8095238095238098,0.0036193427068889894,8
ASSAM,C.I.D.,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5,0,0,0,0,0,0,0,0,0,2,8,ASSAM_C.I.D._2001_1,1,0,0,0.0,0.0,0.0,0,0,1,0.1111111111111111,0.0,5,0,0.0,0.1111111111111111,0.0,0.0,0.0,"('ASSAM', 'C.I.D.', 2001)",2,0.0377358490566037,52,2002,2,,0.0377358490566037,44
ASSAM,CACHAR,2001,52,30,1,45,0,45,104,74,30,29,0,42,189,359,0,359,533,29,33,4,64,286,7,80,0,216,0,235,1124,3462,ASSAM_CACHAR_2001_1,1,452,452,0.0129945134276638,0.0300317643661565,0.1305226682067571,944,125,619,0.1036673404562518,0.0545769563961882,66,597,0.2725960150158822,0.1787467513716431,0.0150158821830782,0.0121282125324862,0.0,"('ASSAM', 'CACHAR', 2001)",546,0.1550695825049702,3520,2002,94,20.79646017699115,0.024546914298213096,58
ASSAM,DARRANG,2001,61,13,0,48,0,48,64,47,17,21,0,29,111,185,2,183,100,21,25,0,16,319,9,56,0,37,0,66,273,1454,ASSAM_DARRANG_2001_1,1,214,214,0.0329896907216494,0.0439862542955326,0.1470790378006873,522,103,346,0.127147766323024,0.0762886597938144,46,116,0.3587628865979381,0.2378006872852233,0.0419243986254295,0.0199312714776632,0.0,"('ASSAM', 'DARRANG', 2001)",196,0.2273781902552204,861,2002,-18,-8.411214953271028,0.08029915245453312,-593
ASSAM,DHEMAJI,2001,15,16,0,42,0,42,31,20,11,2,0,12,26,79,0,79,13,7,15,3,16,203,0,26,0,0,0,20,126,652,ASSAM_DHEMAJI_2001_1,1,99,99,0.0643185298621745,0.0474732006125574,0.1516079632465543,259,43,119,0.120980091883614,0.0398162327718223,25,29,0.3966309341500765,0.1822358346094946,0.0229709035222052,0.0183767228177641,0.0,"('ASSAM', 'DHEMAJI', 2001)",160,0.2318840579710145,689,2002,61,61.61616161616161,0.0802760947244602,37
ASSAM,DHUBRI,2001,65,23,0,43,0,43,69,51,18,53,1,19,79,83,2,81,402,11,24,1,23,193,5,49,0,111,0,47,204,1505,ASSAM_DHUBRI_2001_1,1,277,277,0.0285524568393094,0.045816733067729,0.1839309428950863,702,107,234,0.0551128818061089,0.0524568393094289,36,425,0.4661354581673306,0.1553784860557769,0.0431606905710491,0.0126162018592297,0.0,"('ASSAM', 'DHUBRI', 2001)",348,0.2020905923344947,1721,2002,71,25.63176895306859,0.0181596494394084,216
ASSAM,DIBRUGARH,2001,110,22,6,35,0,35,57,37,20,14,0,29,114,325,18,307,21,13,12,1,20,351,3,41,0,19,0,108,264,1565,ASSAM_DIBRUGARH_2001_1,1,155,155,0.0223499361430395,0.0363984674329501,0.098978288633461,539,167,482,0.2075351213282247,0.0727969348659003,26,41,0.3441890166028097,0.3077905491698595,0.070242656449553,0.0185185185185185,0.0,"('ASSAM', 'DIBRUGARH', 2001)",191,0.1162507608034084,1642,2002,36,23.225806451612904,0.0172724721699474,77
ASSAM,G.R.P.,2001,13,1,0,1,0,1,3,0,3,8,0,16,11,135,0,135,9,1,0,0,0,35,0,0,0,0,0,0,110,343,ASSAM_G.R.P._2001_1,1,4,4,0.002906976744186,0.0087209302325581,0.0116279069767441,74,30,170,0.3924418604651162,0.0319767441860465,1,9,0.2151162790697674,0.4941860465116279,0.0377906976744186,0.0465116279069767,0.0,"('ASSAM', 'G.R.P.', 2001)",0,0.0,116,2002,-4,-100.0,-0.0116279069767441,-227
ASSAM,GOALPARA,2001,28,12,0,35,0,35,43,35,8,37,0,13,61,116,1,115,129,8,16,2,4,51,1,54,0,64,0,99,100,873,ASSAM_GOALPARA_2001_1,1,197,197,0.040045766590389,0.0491990846681922,0.2254004576659038,233,53,227,0.1327231121281464,0.0697940503432494,26,133,0.2665903890160183,0.2597254004576659,0.0320366132723112,0.0148741418764302,0.0,"('ASSAM', 'GOALPARA', 2001)",250,0.2604166666666667,959,2002,53,26.903553299492383,0.03501620900076288,86
ASSAM,GOLAGHAT,2001,53,2,0,30,0,30,44,40,4,13,1,27,95,211,27,184,26,3,20,0,21,135,0,23,0,26,0,73,363,1166,ASSAM_GOLAGHAT_2001_1,1,123,123,0.0257069408740359,0.0377035132819194,0.1053984575835475,243,82,346,0.1808054841473864,0.0814053127677806,23,47,0.2082262210796915,0.2964867180805484,0.0454155955441302,0.0231362467866323,0.0,"('ASSAM', 'GOLAGHAT', 2001)",182,0.1350148367952522,1347,2002,59,47.96747967479675,0.029616379211704694,181
ASSAM,GUWAHATI CITY,2001,71,44,12,37,0,37,129,64,65,38,4,73,227,736,124,612,151,52,72,7,18,913,5,67,0,98,0,311,1308,4373,ASSAM_GUWAHATI_CITY_2001_1,1,336,336,0.0084590763603109,0.0294924554183813,0.0768175582990397,1264,200,1074,0.1682670324645633,0.0518975765889346,131,169,0.2889803383630544,0.2455418381344307,0.0162322816643804,0.016689529035208,0.0,"('ASSAM', 'GUWAHATI CITY', 2001)",360,0.0820980615735461,4384,2002,24,7.142857142857142,0.005280503274506396,11
ASSAM,HAILAKANDI,2001,18,4,0,24,0,24,36,34,2,6,0,8,93,92,1,91,160,6,14,0,19,60,2,27,0,28,0,26,197,820,ASSAM_HAILAKANDI_2001_1,1,117,117,0.0292326431181485,0.0438489646772229,0.1425091352009744,250,30,199,0.1120584652862363,0.1132764920828258,20,179,0.3045066991473812,0.2423873325213154,0.0219244823386114,0.0097442143727162,0.0,"('ASSAM', 'HAILAKANDI', 2001)",131,0.1607361963190184,814,2002,14,11.965811965811966,0.01822706111804398,-6
ASSAM,JORHAT,2001,40,22,2,42,0,42,37,28,9,6,0,27,43,230,27,203,30,21,23,5,13,134,2,44,0,48,0,58,363,1190,ASSAM_JORHAT_2001_1,1,173,173,0.035264483627204,0.0310663308144416,0.1452560873215785,255,91,306,0.1931150293870696,0.0361041141897565,49,43,0.2141057934508816,0.2569269521410579,0.033585222502099,0.0226700251889168,0.0,"('ASSAM', 'JORHAT', 2001)",153,0.1352785145888594,1130,2002,-20,-11.560693641618498,-0.009977572732719098,-60
ASSAM,KAMRUP,2001,37,30,8,21,0,21,95,65,30,30,1,41,196,275,40,235,55,26,50,1,6,404,2,42,0,27,0,52,612,2011,ASSAM_KAMRUP_2001_1,1,187,187,0.0104373757455268,0.0472166998011928,0.0929423459244532,575,116,542,0.1366799204771371,0.0974155069582504,77,61,0.2857852882703777,0.2693836978131212,0.018389662027833,0.0203777335984095,0.0,"('ASSAM', 'KAMRUP', 2001)",204,0.1218637992831541,1673,2002,17,9.090909090909092,0.028921453358700902,-338
ASSAM,KARBI ANGLONG,2001,65,26,3,5,0,5,38,15,23,12,0,33,13,79,3,76,90,3,11,1,24,66,4,5,0,8,0,35,200,721,ASSAM_KARBI_ANGLONG_2001_1,1,60,60,0.0069252077562326,0.0526315789473684,0.0831024930747922,283,127,137,0.1094182825484764,0.0180055401662049,15,114,0.39196675900277,0.1897506925207756,0.0900277008310249,0.0457063711911357,0.0,"('ASSAM', 'KARBI ANGLONG', 2001)",56,0.106060606060606,527,2002,-4,-6.666666666666667,0.022958112985813794,-194
ASSAM,KARIMGANJ,2001,32,20,0,33,0,33,42,8,34,8,0,5,57,114,9,105,271,9,8,2,17,68,1,9,0,30,0,20,97,843,ASSAM_KARIMGANJ_2001_1,1,115,115,0.0390995260663507,0.0497630331753554,0.1362559241706161,396,57,184,0.1350710900473933,0.0675355450236966,19,288,0.4691943127962085,0.2180094786729857,0.0379146919431279,0.0059241706161137,0.0,"('ASSAM', 'KARIMGANJ', 2001)",147,0.1642458100558659,894,2002,32,27.82608695652174,0.027989885885249782,51
ASSAM,KOKRAJHAR,2001,87,27,1,14,0,14,41,12,29,14,0,10,42,89,0,89,50,3,10,2,6,156,0,37,0,20,0,50,117,776,ASSAM_KOKRAJHAR_2001_1,1,112,112,0.018018018018018,0.0527670527670527,0.1441441441441441,331,125,155,0.1145431145431145,0.054054054054054,15,56,0.425997425997426,0.1994851994851995,0.1119691119691119,0.0128700128700128,0.0,"('ASSAM', 'KOKRAJHAR', 2001)",155,0.1727982162764771,896,2002,43,38.392857142857146,0.02865407213233301,120
ASSAM,LAKHIMPUR,2001,26,21,1,64,0,64,72,62,10,15,0,47,124,195,0,195,106,25,71,0,0,386,0,22,0,93,0,89,422,1779,ASSAM_LAKHIMPUR_2001_1,1,251,251,0.0359550561797752,0.0404494382022471,0.1410112359550561,587,95,381,0.1095505617977528,0.0696629213483146,96,106,0.3297752808988764,0.2140449438202247,0.0146067415730337,0.0264044943820224,0.0,"('ASSAM', 'LAKHIMPUR', 2001)",391,0.2030114226375908,1925,2002,140,55.77689243027888,0.06200018668253471,146
ASSAM,MORIGAON,2001,20,9,0,23,0,23,39,37,2,15,0,10,84,66,3,63,79,4,7,1,5,31,0,6,0,28,0,45,259,731,ASSAM_MORIGAON_2001_1,1,96,96,0.0314207650273224,0.0532786885245901,0.1311475409836065,149,39,175,0.0901639344262295,0.1147540983606557,12,84,0.203551912568306,0.2390710382513661,0.0273224043715847,0.0136612021857923,0.0,"('ASSAM', 'MORIGAON', 2001)",147,0.1877394636015325,782,2002,51,53.125,0.056591922617926005,51
ASSAM,N.C.HILLS,2001,17,8,1,2,0,2,8,4,4,4,0,5,17,30,3,27,4,8,3,0,3,22,0,2,0,7,0,16,30,187,ASSAM_N.C.HILLS_2001_1,1,19,19,0.0106382978723404,0.0425531914893617,0.101063829787234,57,31,56,0.1595744680851064,0.0904255319148936,11,7,0.3031914893617021,0.2978723404255319,0.0904255319148936,0.026595744680851,0.0,"('ASSAM', 'N.C.HILLS', 2001)",25,0.116822429906542,213,2002,6,31.57894736842105,0.015758600119308006,26
ASSAM,NAGAON,2001,95,22,3,51,0,51,119,109,10,59,2,33,288,491,36,455,267,32,35,6,41,513,1,113,4,132,0,194,701,3202,ASSAM_NAGAON_2001_1,1,420,416,0.0159225725881985,0.0371526693724633,0.1311270683733999,933,153,871,0.1532937870746175,0.0899157040274742,73,308,0.2912894161723384,0.2719325632219794,0.0296596940368404,0.0103028410864814,0.0,"('ASSAM', 'NAGAON', 2001)",478,0.1468509984639016,3254,2002,58,13.80952380952381,0.015723930090501687,52
ASSAM,NALBARI,2001,79,36,0,30,0,30,53,27,26,15,1,39,96,119,3,116,4,14,18,3,21,172,3,16,0,15,0,27,433,1194,ASSAM_NALBARI_2001_1,1,117,117,0.0251046025104602,0.0443514644351464,0.0979079497907949,330,154,269,0.099581589958159,0.0803347280334728,35,25,0.2761506276150627,0.2251046025104602,0.0661087866108786,0.0326359832635983,0.0,"('ASSAM', 'NALBARI', 2001)",112,0.1106719367588932,1011,2002,-5,-4.273504273504273,0.012763986968098301,-183
ASSAM,R.P.O.,2001,11,0,0,3,0,3,2,0,2,13,0,2,1,29,0,29,13,0,1,0,0,0,0,0,0,0,0,0,26,101,ASSAM_R.P.O._2001_1,1,5,5,0.0294117647058823,0.0196078431372549,0.0490196078431372,26,13,45,0.284313725490196,0.0098039215686274,1,13,0.2549019607843137,0.4411764705882353,0.1078431372549019,0.0196078431372549,0.0,"('ASSAM', 'R.P.O.', 2001)",2,0.1428571428571428,13,2002,-3,-60.0,0.0938375350140056,-88
ASSAM,SIBSAGAR,2001,59,24,0,47,0,47,64,64,0,3,0,41,1,343,35,308,50,14,29,5,21,286,0,28,0,0,0,82,546,1643,ASSAM_SIBSAGAR_2001_1,1,139,139,0.028588807785888,0.0389294403892944,0.0845498783454987,460,124,388,0.2086374695863747,0.0006082725060827,48,71,0.2798053527980535,0.2360097323600973,0.0358880778588807,0.0249391727493917,0.0,"('ASSAM', 'SIBSAGAR', 2001)",219,0.116365568544102,1881,2002,80,57.55395683453237,0.03181569019860331,238
ASSAM,SONITPUR,2001,86,25,1,53,0,53,87,80,7,27,3,21,175,356,6,350,85,22,21,1,32,451,1,43,0,99,0,145,575,2309,ASSAM_SONITPUR_2001_1,1,283,283,0.0229437229437229,0.0376623376623376,0.1225108225108225,669,133,579,0.1541125541125541,0.0757575757575757,44,117,0.2896103896103896,0.2506493506493506,0.0372294372294372,0.009090909090909,0.0,"('ASSAM', 'SONITPUR', 2001)",389,0.1713656387665198,2269,2002,106,37.455830388692576,0.048854816255697306,-40
ASSAM,TINSUKIA,2001,107,17,1,41,0,41,62,48,14,34,0,35,100,350,8,342,22,12,10,0,1,237,2,9,0,21,0,75,245,1381,ASSAM_TINSUKIA_2001_1,1,135,135,0.0296671490593342,0.044862518089725,0.097684515195369,419,160,519,0.2532561505065123,0.0723589001447178,22,23,0.3031837916063676,0.3755426917510854,0.077424023154848,0.0253256150506512,0.0,"('ASSAM', 'TINSUKIA', 2001)",124,0.0867739678096571,1428,2002,-11,-8.148148148148149,-0.0109105473857119,47
BIHAR,ARARIA,2001,47,27,4,93,0,93,79,13,66,39,1,43,80,161,19,142,375,26,47,0,3,10,11,3,0,50,0,26,944,2069,BIHAR_ARARIA_2001_1,1,236,236,0.044927536231884,0.0381642512077294,0.1140096618357487,506,121,323,0.0777777777777777,0.038647342995169,73,378,0.2444444444444444,0.1560386473429951,0.0227053140096618,0.0207729468599033,0.0,"('BIHAR', 'ARARIA', 2001)",229,0.1097794822627037,2085,2002,-7,-2.9661016949152543,-0.004230179573045001,16
BIHAR,ARWAL,2001,37,64,1,0,0,0,13,0,13,5,0,8,20,24,0,24,76,9,7,0,14,209,7,11,0,14,0,21,51,591,BIHAR_ARWAL_2001_1,1,45,45,0.0,0.0219594594594594,0.0760135135135135,395,110,57,0.0405405405405405,0.0337837837837837,16,90,0.6672297297297297,0.0962837837837837,0.0625,0.0135135135135135,0.0,"('BIHAR', 'ARWAL', 2001)",33,0.0543657331136738,606,2002,-12,-26.666666666666668,-0.0216477803998397,15
BIHAR,AURANGABAD,2001,74,46,0,16,0,16,24,4,20,19,1,28,137,103,8,95,155,13,28,2,3,25,33,13,2,19,0,82,867,1690,BIHAR_AURANGABAD_2001_1,1,107,105,0.0094618568894145,0.0141927853341218,0.0632761679479597,328,148,287,0.0609107037256061,0.081017149615612,43,158,0.1939680662329982,0.1697220579538734,0.0437610881135422,0.0165582495564754,0.0,"('BIHAR', 'AURANGABAD', 2001)",74,0.0319930825767401,2312,2002,-33,-30.8411214953271,-0.031283085371219606,622
BIHAR,BAGAHA,2001,34,67,12,25,0,25,56,6,50,1,0,9,7,115,0,115,67,1,15,0,6,343,0,4,0,2,0,2,146,912,BIHAR_BAGAHA_2001_1,1,87,87,0.0273822562979189,0.0613362541073384,0.0952902519167579,532,122,132,0.1259583789704271,0.0076670317634173,16,73,0.5826944140197152,0.144578313253012,0.0372398685651697,0.0098576122672508,0.0,"('BIHAR', 'BAGAHA', 2001)",81,0.0829918032786885,975,2002,-6,-6.896551724137931,-0.012298448638069392,63
BIHAR,BANKA,2001,93,16,4,34,0,34,27,10,17,49,2,39,51,73,0,73,196,4,3,0,4,8,9,0,0,16,0,0,758,1386,BIHAR_BANKA_2001_1,1,86,86,0.0245133381398702,0.019466474405191,0.0620043258832011,356,152,212,0.0526315789473684,0.0367700072098053,7,200,0.2566690699351117,0.1528478731074261,0.0670511896178803,0.0281182408074981,0.0,"('BIHAR', 'BANKA', 2001)",87,0.0581162324649298,1496,2002,1,1.1627906976744187,-0.0038880934182713017,110
BIHAR,BEGUSARAI,2001,124,77,5,13,0,13,53,7,46,18,0,67,76,265,16,249,147,26,26,0,6,65,21,32,0,21,0,71,1515,2628,BIHAR_BEGUSARAI_2001_1,1,140,140,0.00494484594903,0.0201597565614302,0.0532521871434005,485,273,426,0.100798782807151,0.0289083301635602,52,153,0.1844807911753518,0.1620387980220616,0.0471662228984404,0.0254849752757702,0.0,"('BIHAR', 'BEGUSARAI', 2001)",181,0.0592471358428805,3054,2002,41,29.28571428571429,0.005994948699480002,426
BIHAR,BETTIAH,2001,66,9,20,20,0,20,84,23,61,8,2,32,93,265,14,251,340,35,33,1,21,842,17,23,0,54,8,41,782,2796,BIHAR_BETTIAH_2001_1,1,206,198,0.0071505184125849,0.0300321773328566,0.0736503396496246,1309,127,398,0.09474436896675,0.0332499106185198,69,361,0.4680014301036825,0.1422953164104397,0.0235967107615302,0.0114408294601358,0.0,"('BIHAR', 'BETTIAH', 2001)",277,0.0842201276983885,3288,2002,71,34.46601941747573,0.010569788048763906,492
BIHAR,BHABHUA,2001,41,25,3,10,0,10,43,12,31,34,1,26,96,184,1,183,186,8,23,0,21,92,8,7,0,22,0,52,486,1368,BIHAR_BHABHUA_2001_1,1,90,90,0.0073046018991964,0.0314097881665449,0.0657414170927684,373,95,340,0.1344046749452155,0.0701241782322863,31,207,0.2724616508400292,0.2483564645726808,0.0299488677867056,0.0189919649379108,0.0,"('BIHAR', 'BHABHUA', 2001)",93,0.0615894039735099,1509,2002,3,3.3333333333333335,-0.004152013119258502,141
BIHAR,BHAGALPUR,2001,128,73,6,35,0,35,66,9,57,22,6,55,127,370,25,345,171,22,47,1,13,9,20,15,0,52,0,53,1343,2634,BIHAR_BHAGALPUR_2001_1,1,188,188,0.0132827324478178,0.0250474383301707,0.0713472485768501,442,262,574,0.1404174573055028,0.0481973434535104,70,184,0.1677419354838709,0.2178368121442125,0.0485768500948766,0.0208728652751423,0.0,"('BIHAR', 'BHAGALPUR', 2001)",184,0.0659025787965616,2791,2002,-4,-2.127659574468085,-0.0054446697802885,157
